date,plot_id,crop,risk_score,risk_level
2025-08-16,P0003,Strawberry,26.1,Medium
2025-08-17,P0003,Strawberry,32,Medium
2025-08-18,P0003,Strawberry,26.9,Medium
2025-08-19,P0003,Strawberry,36.7,Medium
2025-08-20,P0003,Strawberry,32.3,Medium
2025-08-21,P0003,Strawberry,35.5,Medium
2025-08-22,P0003,Strawberry,36.7,Medium
2025-08-23,P0003,Strawberry,44,Medium
2025-08-24,P0003,Strawberry,40.6,Medium
2025-08-25,P0003,Strawberry,52.7,High
2025-08-26,P0003,Strawberry,53.5,High
2025-08-27,P0003,Strawberry,58.7,High
2025-08-28,P0003,Strawberry,74.7,High
2025-08-29,P0003,Strawberry,63.2,High
2025-08-30,P0003,Strawberry,60.7,High
2025-08-31,P0003,Strawberry,55.8,High
2025-09-01,P0003,Strawberry,54.4,High
2025-09-02,P0003,Strawberry,56,High
2025-09-03,P0003,Strawberry,51.4,High
2025-09-04,P0003,Strawberry,55.4,High
2025-09-05,P0003,Strawberry,44.8,Medium
2025-09-06,P0003,Strawberry,42,Medium
2025-09-07,P0003,Strawberry,43.8,Medium
2025-09-08,P0003,Strawberry,49.1,Medium
2025-09-09,P0003,Strawberry,45.8,Medium
2025-09-10,P0003,Strawberry,46.1,Medium
2025-09-11,P0003,Strawberry,47.5,Medium
2025-09-12,P0003,Strawberry,48.3,Medium
2025-02-21,P0004,Tomato,37.5,Medium
2025-02-22,P0004,Tomato,41.7,Medium
2025-02-23,P0004,Tomato,24.9,Low
2025-02-24,P0004,Tomato,32.3,Medium
2025-02-25,P0004,Tomato,36.7,Medium
2025-02-26,P0004,Tomato,39.6,Medium
2025-02-27,P0004,Tomato,47.3,Medium
2025-02-28,P0004,Tomato,48.1,Medium
2025-03-01,P0004,Tomato,62.9,High
2025-03-02,P0004,Tomato,54.5,High
2025-03-03,P0004,Tomato,61,High
2025-03-04,P0004,Tomato,51.8,High
2025-03-05,P0004,Tomato,54.7,High
2025-03-06,P0004,Tomato,45.3,Medium
2025-03-07,P0004,Tomato,42.3,Medium
2025-03-08,P0004,Tomato,37.9,Medium
2025-03-09,P0004,Tomato,31.3,Medium
2025-03-10,P0004,Tomato,35.8,Medium
2025-03-11,P0004,Tomato,34.9,Medium
2025-03-12,P0004,Tomato,38.5,Medium
2025-03-13,P0004,Tomato,39.3,Medium
2025-03-14,P0004,Tomato,41.8,Medium
2025-03-15,P0004,Tomato,39.8,Medium
2025-03-16,P0004,Tomato,51.3,High
2025-03-17,P0004,Tomato,48.5,Medium
2025-03-18,P0004,Tomato,47.3,Medium
2025-03-19,P0004,Tomato,54.5,High
2025-03-20,P0004,Tomato,57.8,High
2025-03-21,P0004,Tomato,59.4,High
2025-03-22,P0004,Tomato,60.4,High
2025-03-23,P0004,Tomato,66.3,High
2025-03-24,P0004,Tomato,59.8,High
2025-03-25,P0004,Tomato,61.4,High
2025-03-26,P0004,Tomato,59.8,High
2025-03-27,P0004,Tomato,55.6,High
2025-03-28,P0004,Tomato,59.6,High
2025-03-29,P0004,Tomato,56.2,High
2025-03-30,P0004,Tomato,45.2,Medium
2025-03-31,P0004,Tomato,41.2,Medium
2025-04-01,P0004,Tomato,39.8,Medium
2025-04-02,P0004,Tomato,48,Medium
2025-04-03,P0004,Tomato,48.1,Medium
2025-04-04,P0004,Tomato,45.8,Medium
2025-04-05,P0004,Tomato,59.4,High
2025-04-06,P0004,Tomato,63,High
2025-04-07,P0004,Tomato,59.1,High
2025-04-08,P0004,Tomato,62.8,High
2025-04-09,P0004,Tomato,44.8,Medium
2025-04-10,P0004,Tomato,51.3,High
2025-04-11,P0004,Tomato,33.1,Medium
2025-04-12,P0004,Tomato,49.9,Medium
2025-04-13,P0004,Tomato,45.2,Medium
2025-04-14,P0004,Tomato,44.1,Medium
2025-04-15,P0004,Tomato,37.9,Medium
2025-04-16,P0004,Tomato,40.7,Medium
2025-04-17,P0004,Tomato,48.8,Medium
2025-04-18,P0004,Tomato,43.4,Medium
2025-04-19,P0004,Tomato,50.9,High
2025-04-20,P0004,Tomato,49,Medium
2025-04-21,P0004,Tomato,53.6,High
2025-04-22,P0004,Tomato,57.7,High
2025-04-23,P0004,Tomato,57.1,High
2025-04-24,P0004,Tomato,57.6,High
2025-04-25,P0004,Tomato,51.9,High
2025-04-26,P0004,Tomato,56.4,High
2025-04-27,P0004,Tomato,49.7,Medium
2025-04-28,P0004,Tomato,56.6,High
2025-04-29,P0004,Tomato,55.8,High
2025-04-30,P0004,Tomato,56.6,High
2025-05-01,P0004,Tomato,53.4,High
2025-05-02,P0004,Tomato,44.7,Medium
2025-05-03,P0004,Tomato,37.4,Medium
2025-05-04,P0004,Tomato,47.1,Medium
2025-05-05,P0004,Tomato,49.6,Medium
2025-05-06,P0004,Tomato,34.7,Medium
2025-05-07,P0004,Tomato,34.7,Medium
2025-05-08,P0004,Tomato,30.7,Medium
2025-05-09,P0004,Tomato,41.8,Medium
2025-05-10,P0004,Tomato,48.1,Medium
2025-05-11,P0004,Tomato,53.5,High
2025-05-12,P0004,Tomato,52.2,High
2025-05-13,P0004,Tomato,55.6,High
2025-05-14,P0004,Tomato,52,High
2025-05-15,P0004,Tomato,44.6,Medium
2025-05-16,P0004,Tomato,46.2,Medium
2025-05-17,P0004,Tomato,38.6,Medium
2025-05-18,P0004,Tomato,29.9,Medium
2025-05-19,P0004,Tomato,31.3,Medium
2025-05-20,P0004,Tomato,24,Low
2025-05-21,P0004,Tomato,29.2,Medium
2025-05-22,P0004,Tomato,37.6,Medium
2025-05-23,P0004,Tomato,42.5,Medium
2025-05-24,P0004,Tomato,46.1,Medium
2025-05-25,P0004,Tomato,38.7,Medium
2025-05-26,P0004,Tomato,48.1,Medium
2025-05-27,P0004,Tomato,49.6,Medium
2025-05-28,P0004,Tomato,34.7,Medium
2025-05-29,P0004,Tomato,33,Medium
2025-05-30,P0004,Tomato,22.4,Low
2025-05-31,P0004,Tomato,34.6,Medium
2025-06-01,P0004,Tomato,26.2,Medium
2025-06-02,P0004,Tomato,34.9,Medium
2025-06-03,P0004,Tomato,33.2,Medium
2025-06-04,P0004,Tomato,24.6,Low
2025-06-05,P0004,Tomato,23.1,Low
2025-06-06,P0004,Tomato,22.3,Low
2025-06-07,P0004,Tomato,10.3,Low
2025-06-08,P0004,Tomato,9.3,Low
2025-06-09,P0004,Tomato,11.5,Low
2025-06-10,P0004,Tomato,10.9,Low
2025-06-11,P0004,Tomato,5.5,Low
2025-06-12,P0004,Tomato,5.2,Low
2025-06-13,P0004,Tomato,15.6,Low
2025-06-14,P0004,Tomato,23.9,Low
2025-06-15,P0004,Tomato,18.4,Low
2025-06-16,P0004,Tomato,24.4,Low
2025-06-17,P0004,Tomato,38.2,Medium
2025-06-18,P0004,Tomato,33.6,Medium
2025-06-19,P0004,Tomato,32.2,Medium
2025-06-20,P0004,Tomato,27.7,Medium
2025-06-21,P0004,Tomato,29.2,Medium
2025-06-22,P0004,Tomato,26.7,Medium
2025-06-23,P0004,Tomato,30.7,Medium
2025-06-24,P0004,Tomato,30.2,Medium
2025-06-25,P0004,Tomato,20.5,Low
2025-06-26,P0004,Tomato,16.7,Low
2025-06-27,P0004,Tomato,16.7,Low
2025-06-28,P0004,Tomato,18.3,Low
2025-06-29,P0004,Tomato,18.1,Low
2025-06-30,P0004,Tomato,14.2,Low
2025-07-01,P0004,Tomato,36.6,Medium
2025-07-02,P0004,Tomato,36.4,Medium
2025-07-03,P0004,Tomato,44.1,Medium
2025-07-04,P0004,Tomato,43,Medium
2025-07-05,P0004,Tomato,34.5,Medium
2025-07-06,P0004,Tomato,38.1,Medium
2025-07-07,P0004,Tomato,42.2,Medium
2025-07-08,P0004,Tomato,34.3,Medium
2025-07-09,P0004,Tomato,28,Medium
2025-07-10,P0004,Tomato,26.3,Medium
2025-07-11,P0004,Tomato,29.4,Medium
2025-07-12,P0004,Tomato,20.4,Low
2025-07-13,P0004,Tomato,23.1,Low
2025-07-14,P0004,Tomato,22,Low
2025-07-15,P0004,Tomato,20.8,Low
2025-07-16,P0004,Tomato,23.4,Low
2025-07-17,P0004,Tomato,30.4,Medium
2025-07-18,P0004,Tomato,29.7,Medium
2025-07-19,P0004,Tomato,25.5,Medium
2025-07-20,P0004,Tomato,24.8,Low
2025-07-21,P0004,Tomato,40.6,Medium
2025-07-22,P0004,Tomato,47,Medium
2025-07-23,P0004,Tomato,44,Medium
2025-07-24,P0004,Tomato,55.6,High
2025-07-25,P0004,Tomato,46.2,Medium
2025-07-26,P0004,Tomato,38.1,Medium
2025-07-27,P0004,Tomato,38.3,Medium
2025-07-28,P0004,Tomato,36.7,Medium
2025-07-29,P0004,Tomato,35.9,Medium
2025-07-30,P0004,Tomato,36.3,Medium
2025-07-31,P0004,Tomato,26.1,Medium
2025-08-01,P0004,Tomato,25.8,Medium
2025-08-02,P0004,Tomato,31.3,Medium
2025-08-03,P0004,Tomato,38.9,Medium
2025-08-04,P0004,Tomato,35.4,Medium
2025-08-05,P0004,Tomato,30.5,Medium
2025-08-06,P0004,Tomato,30.8,Medium
2025-08-07,P0004,Tomato,22,Low
2025-08-08,P0004,Tomato,23.9,Low
2025-08-09,P0004,Tomato,36.3,Medium
2025-08-10,P0004,Tomato,31.2,Medium
2025-08-11,P0004,Tomato,37.4,Medium
2025-08-12,P0004,Tomato,32.8,Medium
2025-08-13,P0004,Tomato,26.7,Medium
2025-08-14,P0004,Tomato,22.5,Low
2025-08-15,P0004,Tomato,28.5,Medium
2025-08-16,P0004,Tomato,24.3,Low
2025-08-17,P0004,Tomato,25.9,Medium
2025-08-18,P0004,Tomato,16.3,Low
2025-08-19,P0004,Tomato,21.2,Low
2025-08-20,P0004,Tomato,26.4,Medium
2025-08-21,P0004,Tomato,26.8,Medium
2025-08-22,P0004,Tomato,26.1,Medium
2025-08-23,P0004,Tomato,32.6,Medium
2025-08-24,P0004,Tomato,29.8,Medium
2025-08-25,P0004,Tomato,43.8,Medium
2025-08-26,P0004,Tomato,38.1,Medium
2025-08-27,P0004,Tomato,37.5,Medium
2025-08-28,P0004,Tomato,48.2,Medium
2025-08-29,P0004,Tomato,45.4,Medium
2025-08-30,P0004,Tomato,33,Medium
2025-08-31,P0004,Tomato,31.8,Medium
2025-09-01,P0004,Tomato,26.9,Medium
2025-09-02,P0004,Tomato,28.5,Medium
2025-09-03,P0004,Tomato,33.3,Medium
2025-09-04,P0004,Tomato,26.8,Medium
2025-09-05,P0004,Tomato,23.7,Low
2025-09-06,P0004,Tomato,28.9,Medium
2025-09-07,P0004,Tomato,24.1,Low
2025-09-08,P0004,Tomato,25.5,Medium
2025-09-09,P0004,Tomato,33.9,Medium
2025-09-10,P0004,Tomato,24.1,Low
2025-09-11,P0004,Tomato,23.5,Low
2025-09-12,P0004,Tomato,30.1,Medium
2025-02-21,P0005,Tomato,31.4,Medium
2025-02-22,P0005,Tomato,36.7,Medium
2025-02-23,P0005,Tomato,36.7,Medium
2025-02-24,P0005,Tomato,38.4,Medium
2025-02-25,P0005,Tomato,38.6,Medium
2025-02-26,P0005,Tomato,27.1,Medium
2025-02-27,P0005,Tomato,32.3,Medium
2025-02-28,P0005,Tomato,31.8,Medium
2025-03-01,P0005,Tomato,36.6,Medium
2025-03-02,P0005,Tomato,39.9,Medium
2025-03-03,P0005,Tomato,44.7,Medium
2025-03-04,P0005,Tomato,42,Medium
2025-03-05,P0005,Tomato,43.3,Medium
2025-03-06,P0005,Tomato,48.4,Medium
2025-03-07,P0005,Tomato,53.4,High
2025-03-08,P0005,Tomato,56.7,High
2025-03-09,P0005,Tomato,56.1,High
2025-03-10,P0005,Tomato,54.7,High
2025-03-11,P0005,Tomato,41.1,Medium
2025-03-12,P0005,Tomato,42.5,Medium
2025-03-13,P0005,Tomato,41,Medium
2025-03-14,P0005,Tomato,52.4,High
2025-03-15,P0005,Tomato,43.1,Medium
2025-03-16,P0005,Tomato,41,Medium
2025-03-17,P0005,Tomato,37.3,Medium
2025-03-18,P0005,Tomato,38.6,Medium
2025-03-19,P0005,Tomato,42.6,Medium
2025-03-20,P0005,Tomato,43.6,Medium
2025-03-21,P0005,Tomato,46.4,Medium
2025-03-22,P0005,Tomato,42.9,Medium
2025-03-23,P0005,Tomato,41.4,Medium
2025-03-24,P0005,Tomato,41.2,Medium
2025-03-25,P0005,Tomato,41.5,Medium
2025-03-26,P0005,Tomato,44.7,Medium
2025-03-27,P0005,Tomato,41.4,Medium
2025-03-28,P0005,Tomato,41,Medium
2025-03-29,P0005,Tomato,40.2,Medium
2025-03-30,P0005,Tomato,44.7,Medium
2025-03-31,P0005,Tomato,48.8,Medium
2025-04-01,P0005,Tomato,48.1,Medium
2025-04-02,P0005,Tomato,48.6,Medium
2025-04-03,P0005,Tomato,50.7,High
2025-04-04,P0005,Tomato,55.1,High
2025-04-05,P0005,Tomato,55.9,High
2025-04-06,P0005,Tomato,53.8,High
2025-04-07,P0005,Tomato,49.2,Medium
2025-04-08,P0005,Tomato,47.7,Medium
2025-04-09,P0005,Tomato,50.7,High
2025-04-10,P0005,Tomato,43.1,Medium
2025-04-11,P0005,Tomato,51.9,High
2025-04-12,P0005,Tomato,48.9,Medium
2025-04-13,P0005,Tomato,49,Medium
2025-04-14,P0005,Tomato,41.9,Medium
2025-04-15,P0005,Tomato,47.4,Medium
2025-04-16,P0005,Tomato,42.9,Medium
2025-04-17,P0005,Tomato,50.2,High
2025-04-18,P0005,Tomato,50.4,High
2025-04-19,P0005,Tomato,57.4,High
2025-04-20,P0005,Tomato,54.4,High
2025-04-21,P0005,Tomato,58.3,High
2025-04-22,P0005,Tomato,54.7,High
2025-04-23,P0005,Tomato,61.1,High
2025-04-24,P0005,Tomato,56.9,High
2025-04-25,P0005,Tomato,55.5,High
2025-04-26,P0005,Tomato,43.8,Medium
2025-04-27,P0005,Tomato,56.7,High
2025-04-28,P0005,Tomato,53.6,High
2025-04-29,P0005,Tomato,46.6,Medium
2025-04-30,P0005,Tomato,49.4,Medium
2025-05-01,P0005,Tomato,50.7,High
2025-05-02,P0005,Tomato,37.5,Medium
2025-05-03,P0005,Tomato,34.3,Medium
2025-05-04,P0005,Tomato,37.5,Medium
2025-05-05,P0005,Tomato,40.6,Medium
2025-05-06,P0005,Tomato,43.2,Medium
2025-05-07,P0005,Tomato,32.1,Medium
2025-05-08,P0005,Tomato,34.2,Medium
2025-05-09,P0005,Tomato,43.4,Medium
2025-05-10,P0005,Tomato,46.2,Medium
2025-05-11,P0005,Tomato,50.1,High
2025-05-12,P0005,Tomato,47.8,Medium
2025-05-13,P0005,Tomato,49.7,Medium
2025-05-14,P0005,Tomato,37.1,Medium
2025-05-15,P0005,Tomato,41.1,Medium
2025-05-16,P0005,Tomato,45.6,Medium
2025-05-17,P0005,Tomato,48.3,Medium
2025-05-18,P0005,Tomato,51.9,High
2025-05-19,P0005,Tomato,54.7,High
2025-05-20,P0005,Tomato,42.9,Medium
2025-05-21,P0005,Tomato,33.1,Medium
2025-05-22,P0005,Tomato,38.9,Medium
2025-05-23,P0005,Tomato,37.8,Medium
2025-05-24,P0005,Tomato,31,Medium
2025-05-25,P0005,Tomato,29.9,Medium
2025-05-26,P0005,Tomato,35.6,Medium
2025-05-27,P0005,Tomato,36.7,Medium
2025-05-28,P0005,Tomato,44,Medium
2025-05-29,P0005,Tomato,47.3,Medium
2025-05-30,P0005,Tomato,42.3,Medium
2025-05-31,P0005,Tomato,49.7,Medium
2025-06-01,P0005,Tomato,47.8,Medium
2025-06-02,P0005,Tomato,44.4,Medium
2025-06-03,P0005,Tomato,42.5,Medium
2025-06-04,P0005,Tomato,41.4,Medium
2025-06-05,P0005,Tomato,45.1,Medium
2025-06-06,P0005,Tomato,36.2,Medium
2025-06-07,P0005,Tomato,37,Medium
2025-06-08,P0005,Tomato,33.1,Medium
2025-06-09,P0005,Tomato,22.1,Low
2025-06-10,P0005,Tomato,18.9,Low
2025-06-11,P0005,Tomato,18.8,Low
2025-06-12,P0005,Tomato,14.8,Low
2025-06-13,P0005,Tomato,13.3,Low
2025-06-14,P0005,Tomato,22,Low
2025-06-15,P0005,Tomato,24.9,Low
2025-06-16,P0005,Tomato,43.2,Medium
2025-06-17,P0005,Tomato,51,High
2025-06-18,P0005,Tomato,62.4,High
2025-06-19,P0005,Tomato,50.5,High
2025-06-20,P0005,Tomato,42.8,Medium
2025-06-21,P0005,Tomato,40.2,Medium
2025-06-22,P0005,Tomato,45.7,Medium
2025-06-23,P0005,Tomato,40.7,Medium
2025-06-24,P0005,Tomato,28.9,Medium
2025-06-25,P0005,Tomato,31.5,Medium
2025-06-26,P0005,Tomato,38.4,Medium
2025-06-27,P0005,Tomato,38.5,Medium
2025-06-28,P0005,Tomato,34.8,Medium
2025-06-29,P0005,Tomato,35.2,Medium
2025-06-30,P0005,Tomato,34,Medium
2025-07-01,P0005,Tomato,42.3,Medium
2025-07-02,P0005,Tomato,46.4,Medium
2025-07-03,P0005,Tomato,51,High
2025-07-04,P0005,Tomato,37.6,Medium
2025-07-05,P0005,Tomato,37.1,Medium
2025-07-06,P0005,Tomato,34.1,Medium
2025-07-07,P0005,Tomato,37.4,Medium
2025-07-08,P0005,Tomato,25.4,Medium
2025-07-09,P0005,Tomato,30.8,Medium
2025-07-10,P0005,Tomato,28,Medium
2025-07-11,P0005,Tomato,23.2,Low
2025-07-12,P0005,Tomato,19.7,Low
2025-07-13,P0005,Tomato,20.5,Low
2025-07-14,P0005,Tomato,22,Low
2025-07-15,P0005,Tomato,22.8,Low
2025-07-16,P0005,Tomato,22.5,Low
2025-07-17,P0005,Tomato,24.2,Low
2025-07-18,P0005,Tomato,23.4,Low
2025-07-19,P0005,Tomato,22.9,Low
2025-07-20,P0005,Tomato,17.8,Low
2025-07-21,P0005,Tomato,24.9,Low
2025-07-22,P0005,Tomato,31.9,Medium
2025-07-23,P0005,Tomato,30.8,Medium
2025-07-24,P0005,Tomato,26.4,Medium
2025-07-25,P0005,Tomato,23.4,Low
2025-07-26,P0005,Tomato,14.4,Low
2025-07-27,P0005,Tomato,12.8,Low
2025-07-28,P0005,Tomato,13.5,Low
2025-07-29,P0005,Tomato,14.5,Low
2025-07-30,P0005,Tomato,10.6,Low
2025-07-31,P0005,Tomato,11.1,Low
2025-08-01,P0005,Tomato,15.3,Low
2025-08-02,P0005,Tomato,12.9,Low
2025-08-03,P0005,Tomato,20.4,Low
2025-08-04,P0005,Tomato,24.5,Low
2025-08-05,P0005,Tomato,29.9,Medium
2025-08-06,P0005,Tomato,28.4,Medium
2025-08-07,P0005,Tomato,27.5,Medium
2025-08-08,P0005,Tomato,31.4,Medium
2025-08-09,P0005,Tomato,34.7,Medium
2025-08-10,P0005,Tomato,42,Medium
2025-08-11,P0005,Tomato,30,Medium
2025-08-12,P0005,Tomato,31.6,Medium
2025-08-13,P0005,Tomato,32,Medium
2025-08-14,P0005,Tomato,33.1,Medium
2025-08-15,P0005,Tomato,39.8,Medium
2025-08-16,P0005,Tomato,43.6,Medium
2025-08-17,P0005,Tomato,30.1,Medium
2025-08-18,P0005,Tomato,32.7,Medium
2025-08-19,P0005,Tomato,29.2,Medium
2025-08-20,P0005,Tomato,31.8,Medium
2025-08-21,P0005,Tomato,31.1,Medium
2025-08-22,P0005,Tomato,24.6,Low
2025-08-23,P0005,Tomato,25.9,Medium
2025-08-24,P0005,Tomato,22.5,Low
2025-08-25,P0005,Tomato,30.6,Medium
2025-08-26,P0005,Tomato,36.6,Medium
2025-08-27,P0005,Tomato,52.4,High
2025-08-28,P0005,Tomato,48.5,Medium
2025-08-29,P0005,Tomato,35.8,Medium
2025-08-30,P0005,Tomato,30.7,Medium
2025-08-31,P0005,Tomato,37.3,Medium
2025-09-01,P0005,Tomato,34.9,Medium
2025-09-02,P0005,Tomato,24.1,Low
2025-09-03,P0005,Tomato,26.2,Medium
2025-09-04,P0005,Tomato,25.1,Medium
2025-09-05,P0005,Tomato,24.9,Low
2025-09-06,P0005,Tomato,42.1,Medium
2025-09-07,P0005,Tomato,32.9,Medium
2025-09-08,P0005,Tomato,31.9,Medium
2025-09-09,P0005,Tomato,41.6,Medium
2025-09-10,P0005,Tomato,33.8,Medium
2025-09-11,P0005,Tomato,34.2,Medium
2025-09-12,P0005,Tomato,42.1,Medium
2025-02-21,P0006,Strawberry,28.5,Medium
2025-02-22,P0006,Strawberry,33.1,Medium
2025-02-23,P0006,Strawberry,27.9,Medium
2025-02-24,P0006,Strawberry,49.2,Medium
2025-02-25,P0006,Strawberry,50.6,High
2025-02-26,P0006,Strawberry,47.9,Medium
2025-02-27,P0006,Strawberry,52.2,High
2025-02-28,P0006,Strawberry,59.2,High
2025-03-01,P0006,Strawberry,68.6,High
2025-03-02,P0006,Strawberry,68.8,High
2025-03-03,P0006,Strawberry,63.6,High
2025-03-04,P0006,Strawberry,58.1,High
2025-03-05,P0006,Strawberry,46,Medium
2025-03-06,P0006,Strawberry,47.9,Medium
2025-03-07,P0006,Strawberry,52.5,High
2025-03-08,P0006,Strawberry,40.6,Medium
2025-03-09,P0006,Strawberry,42.4,Medium
2025-03-10,P0006,Strawberry,44.5,Medium
2025-03-11,P0006,Strawberry,41.9,Medium
2025-03-12,P0006,Strawberry,45.8,Medium
2025-03-13,P0006,Strawberry,39.5,Medium
2025-03-14,P0006,Strawberry,36,Medium
2025-03-15,P0006,Strawberry,42.9,Medium
2025-03-16,P0006,Strawberry,47.7,Medium
2025-03-17,P0006,Strawberry,42.8,Medium
2025-03-18,P0006,Strawberry,49.9,Medium
2025-03-19,P0006,Strawberry,51,High
2025-03-20,P0006,Strawberry,52.1,High
2025-03-21,P0006,Strawberry,60.3,High
2025-03-22,P0006,Strawberry,55.6,High
2025-03-23,P0006,Strawberry,58.9,High
2025-03-24,P0006,Strawberry,49.7,Medium
2025-03-25,P0006,Strawberry,44.3,Medium
2025-03-26,P0006,Strawberry,45.7,Medium
2025-03-27,P0006,Strawberry,42.9,Medium
2025-03-28,P0006,Strawberry,48.9,Medium
2025-03-29,P0006,Strawberry,47.3,Medium
2025-03-30,P0006,Strawberry,47.9,Medium
2025-03-31,P0006,Strawberry,49.8,Medium
2025-04-01,P0006,Strawberry,56.9,High
2025-04-02,P0006,Strawberry,53.9,High
2025-04-03,P0006,Strawberry,51.3,High
2025-04-04,P0006,Strawberry,51,High
2025-04-05,P0006,Strawberry,55.9,High
2025-04-06,P0006,Strawberry,67.1,High
2025-04-07,P0006,Strawberry,68,High
2025-04-08,P0006,Strawberry,59.7,High
2025-04-09,P0006,Strawberry,60.6,High
2025-04-10,P0006,Strawberry,61.3,High
2025-04-11,P0006,Strawberry,59.8,High
2025-04-12,P0006,Strawberry,63.1,High
2025-04-13,P0006,Strawberry,63.7,High
2025-04-14,P0006,Strawberry,61.7,High
2025-04-15,P0006,Strawberry,65.2,High
2025-04-16,P0006,Strawberry,60.7,High
2025-04-17,P0006,Strawberry,59.1,High
2025-04-18,P0006,Strawberry,52.5,High
2025-04-19,P0006,Strawberry,57.5,High
2025-04-20,P0006,Strawberry,57.1,High
2025-04-21,P0006,Strawberry,52.6,High
2025-04-22,P0006,Strawberry,44.8,Medium
2025-04-23,P0006,Strawberry,46.8,Medium
2025-04-24,P0006,Strawberry,48.3,Medium
2025-04-25,P0006,Strawberry,42.5,Medium
2025-04-26,P0006,Strawberry,48.8,Medium
2025-04-27,P0006,Strawberry,47.5,Medium
2025-04-28,P0006,Strawberry,47.7,Medium
2025-04-29,P0006,Strawberry,49.8,Medium
2025-04-30,P0006,Strawberry,54.7,High
2025-05-01,P0006,Strawberry,51.5,High
2025-05-02,P0006,Strawberry,47.1,Medium
2025-05-03,P0006,Strawberry,55.5,High
2025-05-04,P0006,Strawberry,55.1,High
2025-05-05,P0006,Strawberry,57.7,High
2025-05-06,P0006,Strawberry,57.5,High
2025-05-07,P0006,Strawberry,44.6,Medium
2025-05-08,P0006,Strawberry,45.3,Medium
2025-05-09,P0006,Strawberry,47,Medium
2025-05-10,P0006,Strawberry,49.4,Medium
2025-05-11,P0006,Strawberry,49.5,Medium
2025-05-12,P0006,Strawberry,38.8,Medium
2025-05-13,P0006,Strawberry,37.6,Medium
2025-05-14,P0006,Strawberry,43.8,Medium
2025-05-15,P0006,Strawberry,46,Medium
2025-05-16,P0006,Strawberry,46.5,Medium
2025-05-17,P0006,Strawberry,38,Medium
2025-05-18,P0006,Strawberry,39.7,Medium
2025-05-19,P0006,Strawberry,38.4,Medium
2025-05-20,P0006,Strawberry,39.9,Medium
2025-05-21,P0006,Strawberry,38.9,Medium
2025-05-22,P0006,Strawberry,51.6,High
2025-05-23,P0006,Strawberry,49.3,Medium
2025-05-24,P0006,Strawberry,57.6,High
2025-05-25,P0006,Strawberry,62.3,High
2025-05-26,P0006,Strawberry,59.6,High
2025-05-27,P0006,Strawberry,65.3,High
2025-05-28,P0006,Strawberry,63.1,High
2025-05-29,P0006,Strawberry,50.9,High
2025-05-30,P0006,Strawberry,50.5,High
2025-05-31,P0006,Strawberry,40.6,Medium
2025-06-01,P0006,Strawberry,23.7,Low
2025-06-02,P0006,Strawberry,27.8,Medium
2025-06-03,P0006,Strawberry,27.6,Medium
2025-06-04,P0006,Strawberry,22,Low
2025-06-05,P0006,Strawberry,13.2,Low
2025-06-06,P0006,Strawberry,12.7,Low
2025-06-07,P0006,Strawberry,13.1,Low
2025-06-08,P0006,Strawberry,23.4,Low
2025-06-09,P0006,Strawberry,34.5,Medium
2025-06-10,P0006,Strawberry,34.9,Medium
2025-06-11,P0006,Strawberry,35.3,Medium
2025-06-12,P0006,Strawberry,33.8,Medium
2025-06-13,P0006,Strawberry,33,Medium
2025-06-14,P0006,Strawberry,36.3,Medium
2025-06-15,P0006,Strawberry,42.8,Medium
2025-06-16,P0006,Strawberry,34.9,Medium
2025-06-17,P0006,Strawberry,44.3,Medium
2025-06-18,P0006,Strawberry,45.6,Medium
2025-06-19,P0006,Strawberry,48.5,Medium
2025-06-20,P0006,Strawberry,46.2,Medium
2025-06-21,P0006,Strawberry,41.2,Medium
2025-06-22,P0006,Strawberry,37.1,Medium
2025-06-23,P0006,Strawberry,38,Medium
2025-06-24,P0006,Strawberry,36.1,Medium
2025-06-25,P0006,Strawberry,33,Medium
2025-06-26,P0006,Strawberry,28.1,Medium
2025-06-27,P0006,Strawberry,36.3,Medium
2025-06-28,P0006,Strawberry,33.8,Medium
2025-06-29,P0006,Strawberry,26.8,Medium
2025-06-30,P0006,Strawberry,35.2,Medium
2025-07-01,P0006,Strawberry,30.5,Medium
2025-07-02,P0006,Strawberry,32.7,Medium
2025-07-03,P0006,Strawberry,31.1,Medium
2025-07-04,P0006,Strawberry,28.6,Medium
2025-07-05,P0006,Strawberry,46.3,Medium
2025-07-06,P0006,Strawberry,41.6,Medium
2025-07-07,P0006,Strawberry,34.1,Medium
2025-07-08,P0006,Strawberry,32.7,Medium
2025-07-09,P0006,Strawberry,35.1,Medium
2025-07-10,P0006,Strawberry,32.8,Medium
2025-07-11,P0006,Strawberry,27.2,Medium
2025-07-12,P0006,Strawberry,31.9,Medium
2025-07-13,P0006,Strawberry,27.9,Medium
2025-07-14,P0006,Strawberry,23.6,Low
2025-07-15,P0006,Strawberry,25.7,Medium
2025-07-16,P0006,Strawberry,28.9,Medium
2025-07-17,P0006,Strawberry,34.9,Medium
2025-07-18,P0006,Strawberry,40.1,Medium
2025-07-19,P0006,Strawberry,42.3,Medium
2025-07-20,P0006,Strawberry,38.3,Medium
2025-07-21,P0006,Strawberry,36.3,Medium
2025-07-22,P0006,Strawberry,46.2,Medium
2025-07-23,P0006,Strawberry,54.8,High
2025-07-24,P0006,Strawberry,56.7,High
2025-07-25,P0006,Strawberry,51.2,High
2025-07-26,P0006,Strawberry,51.8,High
2025-07-27,P0006,Strawberry,50.2,High
