date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag,blossom_norm,notes_penalty,leaf_penalty,risk_score,risk_level
2026-03-01,P0014,GH019,F08,31.54744109,0.394515931,0.189446595,Poor,None,0.4521465770889167,0,0.25,0.5637608590177834,Moderate
2026-03-15,P0014,GH019,F08,34.25361375,0.128114111,0.276499969,Good,None,0.504253874694698,0,0,0.27011569983893957,Low
2026-03-29,P0014,GH019,F08,30.15668676,0.327453138,0.194067663,Poor,Minor,0.4253676317389039,0.1,0.25,0.6370125729977808,High
2026-04-12,P0014,GH019,F08,25.43050404,0.114460191,0.277125398,Good,Minor,0.3343650829472314,0.1,0,0.33164051253944626,Moderate
2026-04-26,P0014,GH019,F08,37.5828263,0.403545402,0.32320998,Poor,Minor,0.5683577922679955,0.1,0.25,0.7503569401535991,High
2026-05-10,P0014,GH019,F08,29.64404969,0.383314378,0.235645383,Poor,Minor,0.4154968157466067,0.1,0.25,0.6732998177993214,High
2026-05-24,P0014,GH019,F08,26.02454168,0.173426649,0.31148623,Good,Severe,0.34580326520146926,0,0,0.2700287836902938,Low
2026-06-07,P0014,GH019,F08,48.66983928,0.408974972,0.106791119,Poor,None,0.7818379938261691,0,0.25,0.5975648425152338,Moderate
2026-06-21,P0014,GH019,F08,29.48306726,0.122172423,0.30296296,Good,None,0.41239710244549305,0,0,0.26157310053909866,Low
2026-07-05,P0014,GH019,F08,33.7687898,0.048829022,0.1681675,Excellent,Minor,0.4949185997425593,0.1,0,0.29174925264851187,Low
2026-07-19,P0014,GH019,F08,39.78423418,0.071300706,0.119702129,Fair,Minor,0.6107458546597248,0.1,0.1,0.40097037608194497,Moderate
2026-08-02,P0014,GH019,F08,41.19643917,0.538870915,0.114363373,Poor,None,0.6379378320165203,0,0.25,0.6176559045033041,High
2026-08-16,P0014,GH019,F08,35.93040083,0.098353176,0.133927522,Fair,Moderate,0.5365403746252267,0,0.1,0.30199907142504534,Moderate
2026-08-30,P0014,GH019,F08,34.41549997,0.435603463,0.050505469,Good,Minor,0.5073709904532375,0.1,0,0.37666287119064745,Moderate
2026-02-15,P0015,GH001,F02,44.85824409,0.180303691,0.099896392,Good,None,0.7084458086733956,0,0,0.24974882998467912,Low
2026-03-01,P0015,GH001,F02,26.5891872,0.122426124,0.120240675,Poor,Minor,0.3566755028037852,0.1,0.25,0.5182925477107571,Moderate
2026-03-15,P0015,GH001,F02,43.25018905,0.334557891,0.226849966,Fair,None,0.6774827427263187,0,0.1,0.4546742950952637,Moderate
2026-03-29,P0015,GH001,F02,29.03551012,0.173304543,0.233329963,Poor,Minor,0.40377939913547145,0.1,0.25,0.5964109532270944,Moderate
2026-04-12,P0015,GH001,F02,37.69110584,0.051034245,0.251222944,Good,Minor,0.5704427125315079,0.1,0,0.34500085305630157,Moderate
2026-04-26,P0015,GH001,F02,26.97611248,0.091165223,0.137251096,Excellent,Minor,0.36412574092575345,0.1,0,0.2664959694351507,Low
2026-05-10,P0015,GH001,F02,37.04339831,0.074449954,0.33860406,Good,Minor,0.5579711176750233,0.1,0,0.3900235344350046,Moderate
2026-05-24,P0015,GH001,F02,34.03643846,0.364295714,0.145257573,Good,Moderate,0.5000721690570938,0,0,0.2928838415614188,Low
2026-06-07,P0015,GH001,F02,48.96109711,0.206633221,0.128082618,Good,None,0.7874461572121019,0,0,0.2874480368924204,Low
2026-06-21,P0015,GH001,F02,35.7837824,0.151345164,0.161791591,Excellent,None,0.5337172398417638,0,0,0.2325204713183528,Low
2026-07-05,P0015,GH001,F02,38.58074169,0.426887956,0.200256511,Excellent,Moderate,0.5875726320972174,0,0,0.3570407409694435,Moderate
2026-07-19,P0015,GH001,F02,42.477790830000004,0.026000719,0.488787803,Good,None,0.6626102312585118,0,0,0.3615768092517024,Moderate
2026-08-02,P0015,GH001,F02,39.41818553,0.416758631,0.258499268,Fair,Moderate,0.6036975956089722,0,0.1,0.48292971057179446,Moderate
2026-08-16,P0015,GH001,F02,31.81959882,0.094102303,0.113818974,Excellent,None,0.45738696845138954,0,0,0.1756317380402779,Low
2026-08-30,P0015,GH001,F02,42.68625975,0.212189126,0.408900284,Good,Severe,0.666624295925027,0,0,0.39159618108500543,Moderate
2026-02-15,P0016,GH019,F08,32.63783376,0.233835236,0.149464193,Fair,None,0.47314206499797434,0,0.1,0.34372963244959487,Moderate
2026-03-01,P0016,GH019,F08,45.88533465,0.251978016,0.294881712,Good,None,0.728222415786856,0,0,0.3665335591573712,Moderate
2026-03-15,P0016,GH019,F08,54.57791852,0.170710504,0.095696823,Excellent,None,0.895597935232575,0,0,0.281931833796515,Low
2026-03-29,P0016,GH019,F08,30.90347562,0.026660943,0.130968297,Excellent,Minor,0.43974703551896505,0.1,0,0.25621647080379306,Low
2026-04-12,P0016,GH019,F08,51.20056839,0.061806891,0.106322827,Good,None,0.8305671295696305,0,0,0.23559110991392612,Low
2026-04-26,P0016,GH019,F08,40.67532146,0.124050634,0.153468499,Good,None,0.627903721479533,0,0,0.2380592907459066,Low
2026-05-10,P0016,GH019,F08,43.86515863,0.165857161,0.466265915,Good,Moderate,0.6893239690446581,0,0,0.40573446190893164,Moderate
2026-05-24,P0016,GH019,F08,42.80611097,0.412935877,0.150720928,Good,None,0.6689320286433659,0,0,0.34613838027867316,Moderate
2026-06-07,P0016,GH019,F08,41.68872309,0.402654696,0.221528513,Excellent,None,0.6474167485339833,0,0,0.3701003241567966,Moderate
2026-06-21,P0016,GH019,F08,45.10395068,0.193479475,0.063145228,Excellent,Severe,0.7131768838919411,0,0,0.23876854562838823,Low
2026-07-05,P0016,GH019,F08,43.91359072,0.268263665,0.099735953,Fair,Moderate,0.6902565279181557,0,0.1,0.3768247671836311,Moderate
2026-07-19,P0016,GH019,F08,44.23271408,0.090147216,0.122822151,Fair,None,0.6964012414976939,0,0.1,0.3261017418495388,Moderate
2026-08-02,P0016,GH019,F08,34.58783186,0.31998434,0.260447222,Excellent,None,0.5106892373677551,0,0,0.331333616373551,Moderate
2026-08-16,P0016,GH019,F08,44.1021731,0.109619916,0.319733786,Excellent,None,0.693887677675565,0,0,0.321024709835113,Moderate
2026-08-30,P0016,GH019,F08,32.4154848,0.161507709,0.108054572,Poor,Minor,0.4688607404534215,0.1,0.25,0.5489244036406843,Moderate
2026-02-15,P0017,GH004,F01,37.62697492,0.31601338,0.487955722,Good,None,0.5692078730168065,0,0,0.4440263325033613,Moderate
2026-03-01,P0017,GH004,F01,27.42596991,0.144100133,0.053304615,Good,None,0.372787736271306,0,0,0.1489796705542612,Low
2026-03-15,P0017,GH004,F01,29.98000171,0.189341819,0.209664474,Excellent,None,0.4219655648202166,0,0,0.2450117629140433,Low
2026-03-29,P0017,GH004,F01,19.64073038,0.180572221,0.108404994,Fair,None,0.22288311299349864,0,0.1,0.25655914724869977,Low
2026-04-12,P0017,GH004,F01,32.23471096,0.070851665,0.036294122,Excellent,None,0.4653799439693495,0,0,0.1342064264438699,Low
2026-04-26,P0017,GH004,F01,28.62270014,0.276628002,0.400197706,Excellent,None,0.39583075165985293,0,0,0.3560749187319706,Moderate
2026-05-10,P0017,GH004,F01,29.11796898,0.297730888,0.300684364,Good,None,0.405367142749086,0,0,0.3205872031498172,Moderate
2026-05-24,P0017,GH004,F01,28.07277948,0.065436297,0.128425505,Good,None,0.38524204092689196,0,0,0.15774258938537838,Low
2026-06-07,P0017,GH004,F01,33.15882068,0.321036017,0.221634875,Good,None,0.4831736571762647,0,0,0.30873303113525297,Moderate
2026-06-21,P0017,GH004,F01,24.36190838,0.228630487,0.284276409,Good,None,0.31378929600691613,0,0,0.2707029137013832,Low
2026-07-05,P0017,GH004,F01,34.18716033,0.302817046,0.021249686,Excellent,Severe,0.502974315491383,0,0,0.21614318789827658,Low
2026-07-19,P0017,GH004,F01,21.77004808,0.04239866,0.295114934,Good,Minor,0.26388308048676173,0.1,0,0.3004178673973523,Moderate
2026-08-02,P0017,GH004,F01,31.72873717,0.183105873,0.066046926,Excellent,None,0.4556374292931961,0,0,0.1849356581086392,Low
2026-08-16,P0017,GH004,F01,34.44534962,0.280080328,0.27670984,Fair,None,0.507945744835679,0,0.1,0.42413669176713575,Moderate
2026-08-30,P0017,GH004,F01,27.07409282,0.163909922,0.276096119,Good,None,0.36601235031005475,0,0,0.25481419631201097,Low
2026-02-15,P0018,GH013,F08,26.81093268,0.59884873,0.166584724,Poor,Minor,0.3609452073536407,0.1,0.25,0.7067492227707282,High
2026-03-01,P0018,GH013,F08,32.00840703,0.081250001,0.324552875,Fair,Minor,0.4610224665606952,0.1,0.1,0.466690787412139,Moderate
2026-03-15,P0018,GH013,F08,28.61262186,0.065765074,0.297986799,Poor,None,0.3956366945905918,0,0.25,0.48623917436811837,Moderate
2026-03-29,P0018,GH013,F08,36.78454539,0.221741148,0.083064851,Poor,Moderate,0.5529869101490461,0,0.25,0.47558596677980924,Moderate
2026-04-12,P0018,GH013,F08,22.59309969,0.233795682,0.212691225,Fair,None,0.27973092191281007,0,0.1,0.333485724332562,Moderate
2026-04-26,P0018,GH013,F08,38.51605292,0.162543517,0.099222031,Good,None,0.5863270511925083,0,0,0.21880555513850164,Low
2026-05-10,P0018,GH013,F08,52.81496252,0.175083806,0.284757837,Excellent,Minor,0.8616522545612252,0.1,0,0.461750809662245,Moderate
2026-05-24,P0018,GH013,F08,33.08758815,0.260162525,0.18539276700000001,Excellent,Minor,0.481802076310496,0.1,0,0.37084404416209915,Moderate
2026-06-07,P0018,GH013,F08,30.82366678,0.59344594,0.162239746,Good,None,0.4382103179846699,0,0,0.368356028296934,Moderate
2026-06-21,P0018,GH013,F08,34.0464024,0.313111081,0.183258998,Fair,Moderate,0.5002640245120619,0,0.1,0.39210823235241243,Moderate
2026-07-05,P0018,GH013,F08,26.65970252,0.362822212,0.049066207,Excellent,None,0.3580332738061006,0,0,0.22067422211122012,Low
2026-07-19,P0018,GH013,F08,22.41378397,0.110481017,0.207186129,Good,None,0.27627820149864596,0,0,0.1871577542997292,Low
2026-08-02,P0018,GH013,F08,36.78434111,0.046476755,0.441456092,Fair,None,0.5529829767419461,0,0.1,0.4255187009983893,Moderate
2026-08-16,P0018,GH013,F08,19.13905715,0.146323033,0.072741872,Poor,None,0.21322340550962227,0,0.25,0.37659158505192447,Moderate
2026-08-30,P0018,GH013,F08,30.19681833,0.331638361,0.210804152,Excellent,Moderate,0.4261403642745202,0,0,0.296163367604904,Low
2026-02-15,P0019,GH002,F01,25.5684811,0.297286581,0.152621501,Excellent,None,0.33702182833323735,0,0,0.2401343444666475,Low
2026-03-01,P0019,GH002,F01,32.15307631,0.125393332,0.060977954,Good,None,0.463808070501936,0,0,0.1640893596003872,Low
2026-03-15,P0019,GH002,F01,29.1421231,0.208659388,0.249129962,Good,None,0.40583222982126327,0,0,0.2663057146642527,Low
2026-03-29,P0019,GH002,F01,19.5841621,0.121465183,0.105929935,Good,Severe,0.22179389195281043,0,0,0.1345400631905621,Low
2026-04-12,P0019,GH002,F01,41.33623258,0.129503669,0.143412632,Excellent,None,0.6406295511835439,0,0,0.2379878787867088,Low
2026-04-26,P0019,GH002,F01,22.52977416,0.179255059,0.378642471,Good,Moderate,0.27851159016560595,0,0,0.2888307006331212,Low
2026-05-10,P0019,GH002,F01,43.98164383,0.112978555,0.103932023,Good,None,0.6915668891187485,0,0,0.2246252824237497,Low
2026-05-24,P0019,GH002,F01,30.55478319,0.144159436,0.231884595,Fair,Minor,0.43303297011897945,0.1,0.1,0.44141046437379583,Moderate
2026-06-07,P0019,GH002,F01,21.68289396,0.482234833,0.245017634,Good,Moderate,0.2622049297406782,0,0,0.33148111279813564,Moderate
2026-06-21,P0019,GH002,F01,29.31643008,0.124744405,0.589734752,Fair,None,0.40918850705215704,0,0.1,0.49087888156043147,Moderate
2026-07-05,P0019,GH002,F01,38.84316983,0.175413608,0.246606648,Fair,None,0.5926256804090393,0,0.1,0.39089289048180786,Moderate
2026-07-19,P0019,GH002,F01,35.70036827,0.05468191,0.241858554,Good,None,0.5321111025244067,0,0,0.23439723830488135,Low
2026-08-02,P0019,GH002,F01,49.19413355,0.075920511,0.218032482,Poor,Moderate,0.7919332689590928,0,0.25,0.5330734495418186,Moderate
2026-08-16,P0019,GH002,F01,32.96074214,0.498038378,0.049256896,Good,Minor,0.47935965905794126,0.1,0,0.39235096731158825,Moderate
2026-08-30,P0019,GH002,F01,41.32145869,0.547876316,0.265206416,Good,None,0.6403450802425711,0,0,0.4391686138485142,Moderate
2026-02-15,P0020,GH015,F02,33.50490375,0.2706943,0.081542197,Fair,None,0.489837479404375,0,0.1,0.329404489530875,Moderate
2026-03-01,P0020,GH015,F02,27.74801784,0.143429629,0.075774128,Fair,None,0.37898876238463464,0,0.1,0.26009648022692694,Low
2026-03-15,P0020,GH015,F02,21.91907554,0.464571517,0.199797396,Poor,Moderate,0.2667526010921668,0,0.25,0.5558593793684333,Moderate
2026-03-29,P0020,GH015,F02,37.41068857,0.161494952,0.083190781,Excellent,Minor,0.5650432839001911,0.1,0,0.30696774143003824,Moderate
2026-04-12,P0020,GH015,F02,28.77006418,0.1436887,0.021506435,Fair,None,0.3986682431481714,0,0.1,0.2397025893796343,Low
2026-04-26,P0020,GH015,F02,47.33487855,0.386073097,0.231342644,Good,None,0.7561333530697509,0,0,0.3904564443639502,Moderate
2026-05-10,P0020,GH015,F02,34.97799507,0.088339687,0.049102397,Fair,None,0.5182018217637178,0,0.1,0.25665533345274355,Low
2026-05-24,P0020,GH015,F02,52.09862981,0.374858755,0.249928344,Fair,None,0.8478592833083393,0,0.1,0.5132401757116678,Moderate
2026-06-07,P0020,GH015,F02,33.6094178,0.393036095,0.15001827,Fair,Minor,0.4918498952371977,0.1,0.1,0.5034408337974395,Moderate
2026-06-21,P0020,GH015,F02,31.13055165,0.324297547,0.178123768,Fair,Minor,0.4441193796968673,0.1,0.1,0.4824837129893734,Moderate
2026-07-05,P0020,GH015,F02,32.91510379,0.243796803,0.235136363,Good,Moderate,0.4784808935893378,0,0,0.28683642311786756,Low
2026-07-19,P0020,GH015,F02,22.44938324,0.487756043,0.126449798,Excellent,Severe,0.2769636646931631,0,0,0.28300975708863263,Low
2026-08-02,P0020,GH015,F02,23.13834045,0.033453926,0.054908406,Good,None,0.29022952126977886,0,0,0.09446356105395579,Low
2026-08-16,P0020,GH015,F02,46.28062715,0.147520319,0.022869929,Excellent,Moderate,0.7358337645538018,0,0,0.20909033261076038,Low
2026-08-30,P0020,GH015,F02,25.4621958,0.437143337,0.22122187,Fair,None,0.33497530711894813,0,0.1,0.41954507087378967,Moderate
2026-02-15,P0021,GH004,F01,37.91249261,0.498560646,0.148123987,Excellent,None,0.5747055101278641,0,0,0.3560931222755728,Moderate
2026-03-01,P0021,GH004,F01,60,0.255134579,0.17817827,Good,Minor,1,0.1,0,0.46947732415,Moderate
2026-03-15,P0021,GH004,F01,38.56089605,0.174266624,0.092865163,Excellent,Minor,0.5871905047167504,0.1,0,0.3202207426933501,Moderate
2026-03-29,P0021,GH004,F01,32.75090038,0.024448964,0.149732863,Good,Moderate,0.4753191603861229,0,0,0.17100075782722457,Low
2026-04-12,P0021,GH004,F01,47.15816448,0.579676516,0.15810985,Good,Minor,0.7527307273715744,0.1,0,0.5245823585743149,Moderate
2026-04-26,P0021,GH004,F01,26.24788838,0.220793312,0.188627095,Fair,Moderate,0.3501038012087206,0,0.1,0.3321806121917441,Moderate
2026-05-10,P0021,GH004,F01,48.27346087,0.100286225,0.096166647,Good,None,0.7742057358850309,0,0,0.23321631707700619,Low
2026-05-24,P0021,GH004,F01,27.97835675,0.281181223,0.426175722,Excellent,Moderate,0.3834239332482562,0,0,0.3668772895996512,Moderate
2026-06-07,P0021,GH004,F01,55.91292786,0.20847939099999999,0.173352369,Good,None,0.9213035119735202,0,0,0.33523705529470404,Moderate
2026-06-21,P0021,GH004,F01,41.71858787,0.129882454,0.19800294,Excellent,None,0.6479917942442563,0,0,0.26415854074885126,Low
2026-07-05,P0021,GH004,F01,47.76138354,0.255346462,0.24451615300000001,Excellent,None,0.7643456976746515,0,0,0.3522726700849303,Moderate
2026-07-19,P0021,GH004,F01,44.4325046,0.165047414,0.116389868,Poor,Minor,0.7002482037548818,0.1,0.25,0.6001916762509764,High
2026-08-02,P0021,GH004,F01,44.89822276,0.413390805,0.095968792,Excellent,None,0.7092155971227303,0,0,0.329715857574546,Moderate
2026-08-16,P0021,GH004,F01,31.47062799,0.17215311,0.195477287,Excellent,None,0.45066754246526397,0,0,0.2383518761430528,Low
2026-08-30,P0021,GH004,F01,52.09865907,0.41454431,0.120659096,Fair,None,0.8478598467090234,0,0.1,0.4689590710418047,Moderate
2026-02-15,P0022,GH017,F08,44.42191956,0.026839699,0.089142718,Excellent,Moderate,0.7000443890324874,0,0,0.18951699555649748,Low
2026-03-01,P0022,GH017,F08,35.06567187,0.076692701,0.107418556,Good,None,0.5198900367021995,0,0,0.1791588028904399,Low
2026-03-15,P0022,GH017,F08,22.27599533,0.044545554,0.313663393,Fair,Minor,0.2736250841357738,0.1,0.1,0.4114644875771547,Moderate
2026-03-29,P0022,GH017,F08,36.06045752,0.043468531,0.297378566,Good,None,0.5390446134535994,0,0,0.25684326324071993,Low
2026-04-12,P0022,GH017,F08,38.18484681,0.261886993,0.194934775,Poor,None,0.5799496845160513,0,0.25,0.5453710332032102,Moderate
2026-04-26,P0022,GH017,F08,50.83535742,0.115219758,0.176920869,Excellent,Minor,0.8235350000296454,0.1,0,0.38464830635592906,Moderate
2026-05-10,P0022,GH017,F08,37.23368768,0.040703413,0.021968615,Excellent,None,0.5616351354889519,0,0,0.13645909839779038,Low
2026-05-24,P0022,GH017,F08,46.90847519,0.270531547,0.053366634,Fair,None,0.747922965348361,0,0.1,0.3682856198196722,Moderate
2026-06-07,P0022,GH017,F08,28.43030332,0.42364019,0.194280535,Excellent,None,0.39212615494053427,0,0,0.31412553823810685,Moderate
2026-06-21,P0022,GH017,F08,60,0.105152577,0.388339526,Good,Severe,1,0,0,0.41155618865,Moderate
2026-07-05,P0022,GH017,F08,45.54593272,0.43843944,0.129062174,Good,Minor,0.7216872387688138,0.1,0,0.4558692300537628,Moderate
2026-07-19,P0022,GH017,F08,46.85942846,0.250907499,0.255039504,Fair,Minor,0.7469785715946009,0.1,0.1,0.5519811157689202,Moderate
2026-08-02,P0022,GH017,F08,38.64527315,0.210385207,0.122797058,Good,Moderate,0.5888151840011878,0,0,0.24665653535023757,Low
2026-08-16,P0022,GH017,F08,33.71957043,0.088955477,0.155365011,Good,None,0.49397088180923304,0,0,0.19984284826184662,Low
2026-08-30,P0022,GH017,F08,31.53048459,0.644085406,0.061456241,Excellent,None,0.4518200800383359,0,0,0.3434492165576672,Moderate
2026-02-15,P0023,GH016,F05,41.21893908,0.111354531,0.080429453,Good,Minor,0.6383710673099673,0.1,0,0.30284155316199346,Moderate
2026-03-01,P0023,GH016,F05,44.18843802,0.545155482,0.019113614,Fair,None,0.6955487068943654,0,0.1,0.43851528637887305,Moderate
2026-03-15,P0023,GH016,F05,41.65353649,0.189909453,0.17130243,Poor,None,0.6467392312916298,0,0.25,0.522902248308326,Moderate
2026-03-29,P0023,GH016,F05,22.98712613,0.425822446,0.370587727,Good,None,0.28731789272110525,0,0,0.3732659117942211,Moderate
2026-04-12,P0023,GH016,F05,36.05945808,0.513269499,0.1032856,Fair,Moderate,0.5390253692574367,0,0.1,0.43392791850148726,Moderate
2026-04-26,P0023,GH016,F05,42.62493935,0.233839013,0.139559032,Excellent,None,0.6654435729137667,0,0,0.27773393353275333,Low
2026-05-10,P0023,GH016,F05,37.1115035,0.236682124,0.357394304,Fair,None,0.5592824816749198,0,0.1,0.4555226765349839,Moderate
2026-05-24,P0023,GH016,F05,53.39109427,0.622722895,0.154790682,Excellent,None,0.8727456592804163,0,0,0.46215795200608323,Moderate
2026-06-07,P0023,GH016,F05,48.93034276,0.437819556,0.184931989,Poor,Severe,0.7868539828502036,0,0.25,0.6438270362200407,High
2026-06-21,P0023,GH016,F05,39.24454284,0.13010687,0.292620626,Fair,None,0.6003541092680458,0,0.1,0.39728750805360924,Moderate
2026-07-05,P0023,GH016,F05,28.72704038,0.179116564,0.158078356,Good,Minor,0.39783982078478397,0.1,0,0.3133940217569568,Moderate
2026-07-19,P0023,GH016,F05,46.47545707,0.210268202,0.178163095,Fair,Moderate,0.7395852105624059,0,0.1,0.40168430556248114,Moderate
2026-08-02,P0023,GH016,F05,27.15801914,0.372554729,0.381047906,Fair,Minor,0.3676283498350805,0.1,0.1,0.5753913828170161,Moderate
2026-08-16,P0023,GH016,F05,40.86401447,0.271512288,0.094087939,Poor,None,0.6315370014152636,0,0.25,0.5136762736330527,Moderate
2026-08-30,P0023,GH016,F05,40.34925134,0.200144701,0.228426444,Poor,Minor,0.621625248182418,0.1,0.25,0.6471675947864836,High
2026-02-15,P0024,GH017,F08,20.42216956,0.348463472,0.032021056,Excellent,Minor,0.23792970795580146,0.1,0,0.2839576319911603,Low
2026-03-01,P0024,GH017,F08,36.44179819,0.490237856,0.156887691,Good,Minor,0.5463873200275687,0.1,0,0.4514601745555137,Moderate
2026-03-15,P0024,GH017,F08,29.10581066,0.08597132,0.092923143,Poor,Minor,0.4051330345534078,0.1,0.25,0.5029319832606816,Moderate
2026-03-29,P0024,GH017,F08,40.22537654,0.324177844,0.239010604,Fair,Minor,0.6192400415158719,0.1,0.1,0.5448650255031744,Moderate
2026-04-12,P0024,GH017,F08,30.34490163,0.186836827,0.335516959,Excellent,Moderate,0.428991705098999,0,0,0.3021738620197998,Moderate
2026-04-26,P0024,GH017,F08,18.93133107,0.141093381,0.274058815,Fair,None,0.20922364421167083,0,0.1,0.31455387894233416,Moderate
2026-05-10,P0024,GH017,F08,23.50481493,0.509780488,0.020351484,Good,None,0.2972859796682181,0,0,0.2470385345336436,Low
2026-05-24,P0024,GH017,F08,42.80597637,0.108036402,0.156283298,Good,None,0.6689294369231992,0,0,0.24192611218463983,Low
2026-06-07,P0024,GH017,F08,31.51563283,0.509461502,0.079048391,Fair,None,0.45153410971215224,0,0.1,0.40419012359243045,Moderate
2026-06-21,P0024,GH017,F08,55.48596262,0.404888672,0.175176839,Excellent,None,0.9130823052645574,0,0,0.4031570738029115,Moderate
2026-07-05,P0024,GH017,F08,26.33601447,0.442545441,0.168564702,Excellent,Moderate,0.3518006672166951,0,0,0.301105153693339,Moderate
2026-07-19,P0024,GH017,F08,44.53072919,0.414920917,0.248553625,Fair,Moderate,0.7021395161677919,0,0.1,0.4974993554335584,Moderate
