date,plot_id,greenhouse_id,farm_id,crop,air_temp_c,relative_humidity_pct,vpd_kpa,co2_ppm,light_ppfd,substrate_moisture,substrate_ec,substrate_ph,canopy_temp_c,pest_pressure_index,disease_risk_index,plant_stress_index,alert_type,alert_flag,recommended_action,action_taken,action_delay_days,post_action_stress_delta_3d,daily_energy_cost,daily_fertilizer_cost,daily_labor_cost,daily_pesticide_cost,daily_water_cost,daily_total_input_cost,daily_precision_cost,daily_precision_actions_count,daily_total_actions_count,daily_routine_cost,treatment_block,treatment,plot_area_m2,plant_density_plants_m2,row_orientation,structure_type,heating_system,irrigation_system,capacity_plants,sensor_density_per_100m2,farm_name,region,primary_crop,greenhouse_acres,production_system,climate_zone,stress_lag_1,stress_lag_3,stress_lag_7,stress_lead_3,stress_delta_3d_forward,spike_3d,canopy_air_diff,vpd_kpa_7d_mean,substrate_moisture_7d_mean,pest_pressure_7d_mean,canopy_air_diff_7d_mean
2025-03-23,P0001,GH003,F08,Strawberry,24.09642446601087,72.62694121,1.5774947989511834,829.3691076747824,507.1406637406607,0.4540288383249397,2.088374515788949,6.061035650613034,26.80990060627565,0.5034633984262812,0.1346362249155509,0.4946708145073045,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6563814391027504,0.6407356059073206,0.6172758687820591,0.6659408648230439,0.17127005031573944,1.0,2.713476140264781,1.5757115841153173,0.42434486585803827,0.48189824325781727,2.740745689073394
2025-03-24,P0001,GH003,F08,Strawberry,26.913303493288225,63.83003177,1.7921424287574117,796.0321012207726,535.9080882953286,0.4720136260312745,1.9157446512866128,6.108762397012046,28.21914885766809,0.4573732169087884,0.1242389570493068,0.6290569306792513,High Pest Pressure,1,Increase Venting,1,0,-0.018643577,2.155211647845419,0.0,44.421158882582645,0.0,3.309577756169556,49.88594828659762,0.0,0,1,49.88594828659762,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.4946708145073045,0.6377520616878469,0.631285136,0.5167267300017533,-0.112330200677498,0.0,1.3058453643798629,1.648633019579225,0.43531081147105855,0.4772833864532163,3.14084584063271
2025-03-25,P0001,GH003,F08,Strawberry,24.92789818288198,64.27397827722669,1.9519776134932336,756.4177930466187,487.3678423229669,0.5088070641808751,2.166890308679573,6.0293738917010815,28.0697371,0.4813640293448871,0.1487405921139645,0.6372382402638735,High Pest Pressure,1,Increase Venting,1,2,0.083044126,6.451970458026325,0.0,38.02653521,0.0,7.760090603523263,52.23859627348288,0.0,0,1,52.23859627348288,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6290569306792513,0.6563814391027504,0.6310576762505702,0.6306422870446384,-0.006595953219235118,0.0,3.1418389171180223,1.6957002867225384,0.4535301782198065,0.4817377901214616,2.516786365886115
2025-03-26,P0001,GH003,F08,Strawberry,26.29501162252538,67.44623560772244,1.9538332005828176,737.5098952532595,595.1292447825521,0.5534138910831039,1.939236327820948,6.139453179,28.50916079509076,0.5075113906312392,0.1527316511351632,0.6659408648230439,High Pest Pressure,1,Increase Venting,1,1,-0.01505111,5.506031779,0.0,36.611156406627046,0.0,5.252823942500445,47.37001212841841,0.0,0,1,47.37001212841841,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6372382402638735,0.4946708145073045,0.4615217789753796,0.5939542719147896,-0.07198659290825438,0.0,2.2141491725653815,1.7552610586532909,0.4656223847594823,0.48837886769528055,2.3944036250355047
2025-03-27,P0001,GH003,F08,Strawberry,25.889564828306003,69.61693305762697,1.4025479850949876,758.1272941661026,510.1196615130268,0.4504838328702326,1.9785740661358744,6.146384270567033,26.84275900634104,0.4809707650704174,0.1493620399548434,0.5167267300017533,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6659408648230439,0.6290569306792513,0.6407356059073206,0.5391256780718464,0.022398948070093128,0.0,0.9531941780350373,1.7377052666003663,0.47945655079548605,0.48783561158414723,1.8539874957346163
2025-03-28,P0001,GH003,F08,Strawberry,24.477195211954232,67.42065047,1.8099477491964555,697.3098363189728,607.2941112874701,0.5131419244355574,1.917584176001515,6.175867821674371,28.308892825248787,0.5047342552976503,0.1263065512199333,0.6306422870446384,High Pest Pressure,1,Increase Venting,1,1,-0.040881232,2.825478586138386,0.0,24.491799632196315,0.0,5.964731387736392,33.28200960607109,0.0,0,1,33.28200960607109,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5167267300017533,0.6372382402638735,0.6377520616878469,0.5820219333180606,-0.0486203537265778,0.0,3.831697613294555,1.7507172421174755,0.4841833465314011,0.48841036366624363,1.8872544772135562
2025-03-29,P0001,GH003,F08,Strawberry,25.59136434092851,66.11293899247329,1.7199763420010254,742.5665760968424,599.8966815912777,0.4714078334934881,2.000023595,6.275871120099323,26.97475542934701,0.4800516449924532,0.1483066785575376,0.5939542719147896,High Pest Pressure,1,Increase Venting,1,0,-0.069472195,3.567847860895596,0.0,38.17199145,0.0,8.866229441864853,50.60606874813995,0.0,0,1,50.60606874813995,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6306422870446384,0.6659408648230439,0.6563814391027504,0.6163525543720788,0.022398282457289254,0.0,1.3833910884184988,1.7439885882967308,0.4890424300599245,0.48792410009595955,2.2205132105823053
2025-03-30,P0001,GH003,F08,Strawberry,24.73684023182122,66.42368727974466,1.5832674250754557,739.6338634560527,560.6341412124573,0.5587002319688859,2.0365136161364856,6.025551097707206,27.856077665004463,0.4736663498233092,0.1413598898251402,0.5391256780718464,High Pest Pressure,0,Adjust Shade / Venting,1,2,-0.078879847,0.0,0.0,10.844856709302851,0.0,5.937056414169679,16.78191312347253,0.0,0,1,16.78191312347253,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5939542719147896,0.5167267300017533,0.4946708145073045,0.6255939448589114,0.08646826678706498,0.0,3.119237433183244,1.7448132491716266,0.503995486294774,0.48366737886696354,2.2784791095706574
2025-03-31,P0001,GH003,F08,Strawberry,25.190860959997604,69.4083602,1.702977851,761.1951552037527,492.2943177308033,0.4848388233264565,2.1648954231827937,6.189037556449005,28.40964948325915,0.501869012,0.1590755429252851,0.5820219333180606,High Pest Pressure,1,Increase Venting,1,2,-0.016143831,5.666207878,0.0,42.611299637919096,0.0,4.010600697,52.28810821277867,0.0,0,1,52.28810821277867,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5391256780718464,0.6306422870446384,0.6290569306792513,0.5851854305916031,0.0031634972735424816,0.0,3.218788523261548,1.7320754523491393,0.5058276573369428,0.49002392102285086,2.5517567036966122
2025-04-01,P0001,GH003,F08,Strawberry,24.06298041454344,67.87042337346597,1.7182327075293475,799.0823595008661,661.8867388282958,0.3615562522922662,1.9297660642260703,6.204490889055856,27.033276064238745,0.5149993251088603,0.1217187259926264,0.6163525543720788,High Pest Pressure,1,Increase Venting,1,1,0.0207837335530952,5.1081011189775225,0.0,42.093528123279405,0.0,8.281045594547729,55.482674836804655,0.0,0,1,55.482674836804655,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5820219333180606,0.5939542719147896,0.6372382402638735,0.722144776,0.10579222162792123,1.0,2.9702956496953057,1.6986833229257272,0.4847918270671415,0.4948289632748471,2.527250522636224
2025-04-02,P0001,GH003,F08,Strawberry,26.30445718180608,67.04219152924789,1.6231955789413166,747.4627601932737,663.4318822678448,0.4235509759897941,2.056124584247548,6.209008946994328,28.63801146155421,0.5027467442036601,0.153072513,0.6255939448589114,High Pest Pressure,1,Increase Venting,1,0,-0.021046633,6.340527986339424,0.0,34.97927941473718,0.0,3.1414806194202773,44.46128802049688,0.0,0,1,44.46128802049688,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6163525543720788,0.5391256780718464,0.6659408648230439,0.753693904,0.12809995914108863,1.0,2.3335542797481317,1.6514493769769414,0.4662399820538115,0.4941482994994786,2.5443083950909027
2025-04-03,P0001,GH003,F08,Strawberry,26.43985800360331,70.97641261105147,1.5102141051598572,836.2607518432575,618.4445364253733,0.4594100335381894,2.0443869833984274,6.148453616268281,28.259306297338448,0.4894952065810891,0.1420845171216529,0.5851854305916031,High Pest Pressure,1,Adjust Shade / Venting,1,1,-0.02418768,4.935391648156702,0.0,35.18292159500844,0.0,4.923130919037266,45.04144416,0.0,0,1,45.04144416,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6255939448589114,0.5820219333180606,0.5167267300017533,0.8070036440637893,0.22181821347218622,1.0,1.8194482937351388,1.6668302512719226,0.4675151535778053,0.495366076858146,2.66805898304806
2025-04-04,P0001,GH003,F08,Strawberry,26.581641655012422,61.94614860459193,1.7219827740056068,814.0478662736346,592.6874276346333,0.4634870486919545,2.249059693912716,6.193394479585203,27.58254892515681,0.4703007287369012,0.1583486753409986,0.722144776,High Pest Pressure,1,Increase Venting,0,0,0.0,7.0678158612400885,0.0,25.231745429692506,0.0,0.0,32.29956129093259,0.0,0,0,32.29956129093259,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5851854305916031,0.6163525543720788,0.6306422870446384,0.7380447900152917,0.01590001401529162,0.0,1.0009072701443884,1.6542638262446585,0.46042159990014786,0.49044700163518185,2.2636603625980363
2025-04-05,P0001,GH003,F08,Strawberry,24.05930107625383,61.68558299394291,1.5772931428284267,821.2709027866518,649.3784876559617,0.4276767282101781,1.834487735,6.201275849183078,27.52985423549137,0.5057074998246613,0.1294926264040415,0.753693904,High Pest Pressure,1,Adjust Shade / Venting,1,0,-0.084797378,2.464730127964558,0.0,40.74969302448851,0.0,6.7665152832412545,49.98093843569432,0.0,0,1,49.98093843569432,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.722144776,0.6255939448589114,0.5939542719147896,0.6710476044142082,-0.08264629958579184,0.0,3.4705531592375394,1.6338805120771442,0.45417429914538926,0.4941121237540687,2.5618263727150423
2025-04-06,P0001,GH003,F08,Strawberry,26.61233535897813,61.56657850818646,1.5983238920178735,874.0662262121831,601.9520959660873,0.3174007915524176,2.0628350574518195,6.197380360266926,28.20186451054397,0.4799342466347288,0.1425748670882901,0.8070036440637893,High Pest Pressure,1,Increase Irrigation,0,0,0.0,5.679129880283155,0.0,33.65396218014843,0.0,0.0,39.33309206043159,0.0,0,0,39.33309206043159,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.753693904,0.5851854305916031,0.5391256780718464,0.6976266116848647,-0.1093770323789246,0.0,1.5895291515658414,1.636031435926061,0.4197029505144652,0.4950075375842715,2.3432966181982704
2025-04-07,P0001,GH003,F08,Strawberry,24.14400363687113,67.84613859,1.7336496877129297,906.0841578664608,638.3660609168705,0.4186884112529624,2.1117435595006024,6.1033162576092135,28.58521330566008,0.5004501966769045,0.1287049242975065,0.7380447900152917,High Pest Pressure,1,Increase Venting,1,0,-0.035925079,4.229303054104427,0.0,37.65130866591278,0.0,6.064345868602482,47.94495758861969,0.0,0,1,47.94495758861969,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.8070036440637893,0.722144776,0.5820219333180606,0.6090512214571022,-0.12899356855818944,0.0,4.44120966878895,1.640413126885051,0.4102528916468232,0.49480484968097216,2.517928210416471
2025-04-08,P0001,GH003,F08,Strawberry,25.60015694369861,61.26856340690999,1.8942064321819745,987.8728633,725.7055244010016,0.415170032,1.9617701712438969,5.989803315462427,29.06691403429148,0.4707555649338477,0.1563302814954849,0.6710476044142082,High Pest Pressure,1,Increase Venting,1,1,0.015512548,3.8410568632978226,0.0,27.84246260125852,0.0,7.341598373092065,39.02511783764841,0.0,0,1,39.02511783764841,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.7380447900152917,0.753693904,0.6163525543720788,0.5773551330069636,-0.09369247140724457,0.0,3.4667570905928677,1.6655522304068549,0.41791200303364223,0.4884843125131132,2.5888512734018367
2025-04-09,P0001,GH003,F08,Strawberry,24.23689534,60.40782182935057,1.655757406351415,882.0433327793086,615.5631594258577,0.3516833880620226,1.9180712101030963,6.232398136290914,27.245959312860908,0.5087225972974161,0.1392247535122676,0.6976266116848647,High Pest Pressure,1,Increase Venting,1,1,-0.00777123,7.661851229,0.0,25.834394760865912,0.0,5.6694338489966665,39.16567983847846,0.0,0,1,39.16567983847846,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6710476044142082,0.8070036440637893,0.6255939448589114,0.5482965662312574,-0.14933004545360729,0.0,3.0090639728609077,1.670203920036869,0.4076452047582464,0.48933800581222126,2.6853526581322336
2025-04-10,P0001,GH003,F08,Strawberry,28.193410408606244,56.92855206952923,1.4496138463497108,928.5162462801012,556.7093822586354,0.4105680045275985,1.943311354618408,6.127656599629135,28.43940679122928,0.4715843682946379,0.1504505100409054,0.6090512214571022,High Pest Pressure,1,Adjust Shade / Venting,1,2,0.001669407,7.182844994911813,0.0,37.412904416888736,0.0,5.734092986073024,50.32984239787357,0.0,0,1,50.32984239787357,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6976266116848647,0.7380447900152917,0.5851854305916031,0.5819045493476397,-0.027146672109462533,0.0,0.24599638262303714,1.6615467402068482,0.4006677720424477,0.4867793146284424,2.4605738136876476
2025-04-11,P0001,GH003,F08,Strawberry,26.586832038858816,67.80538093,1.600060839701981,968.5192574250362,688.9153789301143,0.4704333700404844,2.025415852935671,6.165548025679705,27.789344857275665,0.4767216395950374,0.1289871621179913,0.5773551330069636,High Pest Pressure,1,Increase Venting,1,0,-0.076878306,3.102296174820767,0.0,41.466001115334095,0.0,5.440600820728921,50.00889811088378,0.0,0,1,50.00889811088378,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6090512214571022,0.6710476044142082,0.722144776,0.5513254647814623,-0.026029668225501346,0.0,1.2025128184168494,1.6441293210206158,0.4016601036636662,0.4876965876081763,2.489374606297999
2025-04-12,P0001,GH003,F08,Strawberry,24.69807063,63.51808379730026,1.4748078986614663,973.0084325840238,627.5473768,0.48808116,1.8252873533150464,6.018351578370649,27.975913921311435,0.4728896657736876,0.141736575,0.5482965662312574,High Pest Pressure,0,Adjust Shade / Venting,1,0,-0.010312727,0.0,0.0,10.814438140620952,0.0,9.210893282530195,20.02533142315115,0.0,0,1,20.02533142315115,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5773551330069636,0.6976266116848647,0.753693904,0.5350690115034796,-0.013227554727777813,0.0,3.2778432913114344,1.6294885718539074,0.4102893082050694,0.4830083256008943,2.4618446251656985
2025-04-13,P0001,GH003,F08,Strawberry,26.81597518877931,70.16491016433262,1.7358564170106274,924.2496434735116,484.9956749,0.4744319189123284,1.999468370435356,6.212013296981733,28.939879786238283,0.4948862894436028,0.1256727388652266,0.5819045493476397,High Pest Pressure,1,Increase Venting,1,1,-0.150276193,2.344622090542825,0.0,30.646782065632557,0.0,3.121075577659176,36.11247973383456,0.0,0,1,36.11247973383456,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5482965662312574,0.6090512214571022,0.8070036440637893,0.4620415643130889,-0.11986298503455078,0.0,2.1239045974589743,1.6491360754243007,0.4327223263993423,0.4851443317164477,2.538183974579003
2025-04-14,P0001,GH003,F08,Strawberry,28.25588484851961,67.54390368033418,1.6316349218819255,889.8108298950976,649.8327500893619,0.406240349,1.991085779302852,6.300391241388507,27.907796318065923,0.5128048462202953,0.1529279497350602,0.5513254647814623,High Pest Pressure,1,Increase Venting,1,0,-0.029686172,13.283529434926614,0.0,25.35324165922679,0.0,11.467493771392604,50.10426486554601,0.0,0,3,50.10426486554601,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5819045493476397,0.5773551330069636,0.7380447900152917,0.6060677438951261,0.054742279113663805,0.0,-0.34808853045368693,1.6345625374484432,0.43094403179177626,0.4869092816512178,1.8539985175443405
2025-04-15,P0001,GH003,F08,Strawberry,26.41104162327745,57.14260092451081,1.8032871542634856,930.4195277,700.8562893301254,0.4856726694060748,2.0077325828508563,6.178232727223344,28.25676091733494,0.4877019622065106,0.1292923587446502,0.5350690115034796,High Pest Pressure,0,Increase Venting,1,0,0.057812879,0.0,0.0,6.5708531324212185,0.0,5.507551726412093,12.078404858833313,0.0,0,1,12.078404858833313,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5513254647814623,0.5482965662312574,0.6710476044142082,0.6694165390636179,0.13434752756013824,1.0,1.845719294057492,1.6215740691743732,0.44101583713550124,0.48933019554731255,1.6224216894678583
2025-04-16,P0001,GH003,F08,Strawberry,24.890904703187804,58.76531388,1.2828704742047847,915.5319341,642.1470435345444,0.4226987992193252,2.116275171950764,6.201080876049106,26.52478725494534,0.4735622626450956,0.1547876331757497,0.4620415643130889,,0,,0,0,0.0,5.24,38.85,0.0,0.0,1.43,45.52,0.0,1,3,45.52,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5350690115034796,0.5819045493476397,0.6976266116848647,0.5369944097709616,0.07495284545787267,0.0,1.6338825517575373,1.5683045074391402,0.4511608958722587,0.484307290596981,1.4259672007388053
2025-04-17,P0001,GH003,F08,Strawberry,26.11276155093148,61.60657275729719,1.6669685348980685,879.4464160887665,729.3373952087891,0.4859607584680199,2.1070148271246074,6.255427053337238,28.11016953,0.4829081663062693,0.1261369852555478,0.6060677438951261,High Pest Pressure,1,Increase Venting,1,1,-0.085334935,3.015781862701702,0.0,32.503808926818834,0.0,5.554179289832151,41.07377007935269,0.0,0,1,41.07377007935269,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.4620415643130889,0.5513254647814623,0.6090512214571022,0.5492217608849242,-0.05684598301020183,0.0,1.9974079790685195,1.5993551772317627,0.46193128929231897,0.485924976027214,1.6761688573738742
2025-04-18,P0001,GH003,F08,Strawberry,26.67034222221735,58.748315547251565,2.073664147138444,942.8188383483392,487.3170767695683,0.466906587,1.8219022206466784,6.046279991816488,27.275268602549986,0.5122920385820149,0.1388163215491731,0.6694165390636179,High Pest Pressure,1,Increase Venting,1,0,-0.054654778,7.569500239801858,0.0,41.05558431353254,0.0,8.081249936,56.706334489683115,0.0,0,1,56.706334489683115,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6060677438951261,0.5350690115034796,0.5773551330069636,0.6002099108492098,-0.06920662821440804,0.0,0.6049263803326355,1.667012792579829,0.4614274631436783,0.49100646159678224,1.5907993662189865
2025-04-19,P0001,GH003,F08,Strawberry,25.402347478060783,65.17751604456842,1.5428842590476255,878.1737535,553.4799659357881,0.4190799509063841,2.0705670108927268,6.162118805827174,27.98468560478679,0.4832159052589803,0.1272800955504074,0.5369944097709616,High Pest Pressure,0,Adjust Shade / Venting,1,1,-0.02531644,0.0,0.0,7.858033465,0.0,5.717937171081024,13.575970635790124,0.0,0,1,13.575970635790124,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.6694165390636179,0.4620415643130889,0.5482965662312574,0.6437575424354969,0.1067631326645353,1.0,2.5823381267260075,1.6767379869207086,0.45157014755887603,0.4924816386661099,1.4914414855639255
2025-04-20,P0001,GH003,F08,Strawberry,28.187726977126736,71.61000480098006,1.4450128246952014,834.7451659523571,646.3350909110424,0.4684349515379004,2.1376467742134686,5.9899795,28.859703095316977,0.4997995306446458,0.1475210316199921,0.5492217608849242,High Pest Pressure,0,Adjust Shade / Venting,1,1,-0.043503313,0.0,0.0,5.285048600306624,0.0,7.316513755,12.601562355015217,0.0,0,1,12.601562355015217,A,Low N,11.78,12.1,East,Polyfilm,Natural Gas,EBB-Flow,48,2,BC Harvest 8,Langley,Strawberry,8.4,Mixed,Coastal,0.5369944097709616,0.6060677438951261,0.5819045493476397,0.5933690237640549,0.04414726287913062,0.0,0.6719761181902406,1.6351889023042194,0.45071343793395774,0.4931835302662589,1.284023131382678
