date,plot_id,greenhouse_id,farm_id,input_type,quantity,unit_cost,total_cost,reason,purpose,is_precision_action
2025-03-17,P0008,GH009,F06,Pesticide,2.0860368131268308,14.0,29.2,Shock response,Routine,0
2025-03-17,P0008,GH009,F06,Water,464.0326183565739,0.0025,1.16,Growth phase,Routine,0
2025-03-17,P0008,GH009,F06,Energy,41.21578367770107,0.19,7.83,Growth phase,Routine,0
2025-03-23,P0008,GH009,F06,Fertilizer,20.00437620478785,1.95,39.01,Growth phase,Routine,0
2025-03-23,P0008,GH009,F06,Water,642.9561787305928,0.0025,1.61,Shock response,Routine,0
2025-03-23,P0008,GH009,F06,Labor,1.9166701047476424,28.0,53.67,Routine,Routine,0
2025-03-23,P0008,GH009,F06,Energy,24.377053494597664,0.19,4.63,Routine,Routine,0
2025-04-17,P0008,GH009,F06,Fertilizer,9.830433114373438,1.95,19.17,Growth phase,Response to alert,1
2025-04-17,P0008,GH009,F06,Pesticide,2.029289460191194,14.0,28.41,Routine,Response to alert,1
2025-04-17,P0008,GH009,F06,Water,711.4220866851108,0.0025,1.78,Routine,Routine,0
2025-04-17,P0008,GH009,F06,Labor,1.5578039205912106,28.0,43.62,Growth phase,Routine,0
2025-04-22,P0008,GH009,F06,Fertilizer,19.98526006044532,1.95,38.97,Growth phase,Routine,0
2025-04-22,P0008,GH009,F06,Pesticide,2.4637231030865743,14.0,34.49,Growth phase,Routine,0
2025-04-22,P0008,GH009,F06,Water,597.1063249172952,0.0025,1.49,Routine,Routine,0
2025-04-22,P0008,GH009,F06,Labor,2.439757488717101,28.0,68.31,Growth phase,Routine,0
2025-04-22,P0008,GH009,F06,Energy,36.6966449751406,0.19,6.97,Shock response,Routine,0
2025-05-13,P0008,GH009,F06,Pesticide,2.3197275547388045,14.0,32.48,Pest response,Routine,0
2025-05-13,P0008,GH009,F06,Water,401.0217513384356,0.0025,1.0,Routine,Routine,0
2025-05-13,P0008,GH009,F06,Labor,1.400303563455069,28.0,39.21,Routine,Routine,0
2025-05-19,P0008,GH009,F06,Fertilizer,19.862385144347485,1.95,38.73,Growth phase,Routine,0
2025-05-19,P0008,GH009,F06,Water,715.0420040264531,0.0025,1.79,Growth phase,Routine,0
2025-05-19,P0008,GH009,F06,Labor,2.294399995657985,28.0,64.24,Growth phase,Routine,0
2025-05-25,P0008,GH009,F06,Water,583.3969563287251,0.0025,1.46,Irrigation adjustment,Routine,0
2025-05-25,P0008,GH009,F06,Labor,0.7778353997923813,28.0,21.78,Growth phase,Routine,0
2025-05-25,P0008,GH009,F06,Energy,32.06873500191305,0.19,6.09,Pest response,Routine,0
2025-05-27,P0008,GH009,F06,Fertilizer,24.38146913812192,1.95,47.54,Irrigation adjustment,Routine,0
2025-05-27,P0008,GH009,F06,Pesticide,2.1795142186211907,14.0,30.51,Shock response,Response to alert,1
2025-05-27,P0008,GH009,F06,Water,814.2011183522284,0.0025,2.04,Irrigation adjustment,Routine,0
2025-05-27,P0008,GH009,F06,Labor,2.562688194072897,28.0,71.76,Pest response,Routine,0
2025-05-27,P0008,GH009,F06,Energy,32.120972429912456,0.19,6.1,Routine,Routine,0
2025-06-12,P0008,GH009,F06,Fertilizer,10.723449953784849,1.95,20.91,Pest response,Response to alert,1
2025-06-12,P0008,GH009,F06,Pesticide,2.9693021132300155,14.0,41.57,Routine,Response to alert,1
2025-06-12,P0008,GH009,F06,Water,399.75852286003067,0.0025,1.0,Growth phase,Routine,0
2025-06-12,P0008,GH009,F06,Labor,1.1270011081973978,28.0,31.56,Pest response,Routine,0
2025-08-09,P0008,GH009,F06,Fertilizer,18.15249906330862,1.95,35.4,Irrigation adjustment,Routine,0
2025-08-09,P0008,GH009,F06,Pesticide,2.948272172927376,14.0,41.28,Pest response,Response to alert,1
2025-08-09,P0008,GH009,F06,Water,874.6183961018894,0.0025,2.19,Irrigation adjustment,Routine,0
2025-08-09,P0008,GH009,F06,Labor,1.8359414657647133,28.0,51.41,Irrigation adjustment,Routine,0
2025-08-09,P0008,GH009,F06,Energy,39.637611971199135,0.19,7.53,Routine,Routine,0
2025-08-30,P0008,GH009,F06,Fertilizer,23.06410242072921,1.95,44.97,Irrigation adjustment,Response to alert,1
2025-08-30,P0008,GH009,F06,Water,771.0397019911888,0.0025,1.93,Pest response,Routine,0
2025-08-30,P0008,GH009,F06,Labor,1.269084460231712,28.0,35.53,Pest response,Routine,0
2025-08-30,P0008,GH009,F06,Energy,35.317170010401654,0.19,6.71,Pest response,Routine,0
2025-02-27,P0009,GH018,F06,Fertilizer,13.632523926150029,1.95,26.58,Routine,Routine,0
2025-02-27,P0009,GH018,F06,Water,636.9103789301942,0.0025,1.59,Routine,Routine,0
2025-02-27,P0009,GH018,F06,Labor,1.771426851517908,28.0,49.6,Pest response,Routine,0
2025-03-28,P0009,GH018,F06,Fertilizer,16.368540987147746,1.95,31.92,Shock response,Routine,0
2025-03-28,P0009,GH018,F06,Pesticide,2.515204800149264,14.0,35.21,Pest response,Routine,0
2025-03-28,P0009,GH018,F06,Water,399.6774192431564,0.0025,1.0,Irrigation adjustment,Routine,0
2025-05-02,P0009,GH018,F06,Pesticide,1.7975579067776364,14.0,25.17,Routine,Routine,0
2025-05-02,P0009,GH018,F06,Water,729.8250777352105,0.0025,1.82,Pest response,Routine,0
2025-05-02,P0009,GH018,F06,Labor,2.001458431213761,28.0,56.04,Shock response,Routine,0
2025-05-02,P0009,GH018,F06,Energy,37.41799712036881,0.19,7.11,Irrigation adjustment,Routine,0
2025-05-05,P0009,GH018,F06,Fertilizer,20.24448933656016,1.95,39.48,Irrigation adjustment,Routine,0
2025-05-05,P0009,GH018,F06,Pesticide,3.09492651501193,14.0,43.33,Growth phase,Response to alert,1
2025-05-05,P0009,GH018,F06,Water,552.9104971375498,0.0025,1.38,Shock response,Routine,0
2025-05-05,P0009,GH018,F06,Labor,1.715957760138044,28.0,48.05,Growth phase,Routine,0
2025-05-05,P0009,GH018,F06,Energy,31.38711554228785,0.19,5.96,Shock response,Routine,0
2025-05-20,P0009,GH018,F06,Fertilizer,23.92432235404508,1.95,46.65,Routine,Routine,0
2025-05-20,P0009,GH018,F06,Pesticide,3.158505175197116,14.0,44.22,Growth phase,Routine,0
2025-05-20,P0009,GH018,F06,Water,594.053892932499,0.0025,1.49,Pest response,Routine,0
2025-05-20,P0009,GH018,F06,Energy,36.66499145605893,0.19,6.97,Routine,Routine,0
2025-05-31,P0009,GH018,F06,Fertilizer,15.925058610906206,1.95,31.05,Routine,Routine,0
2025-05-31,P0009,GH018,F06,Pesticide,2.316324502307141,14.0,32.43,Routine,Routine,0
2025-05-31,P0009,GH018,F06,Water,767.9478209746885,0.0025,1.92,Growth phase,Routine,0
2025-05-31,P0009,GH018,F06,Labor,2.057119750594957,28.0,57.6,Shock response,Routine,0
2025-05-31,P0009,GH018,F06,Energy,25.854202738237436,0.19,4.91,Shock response,Routine,0
2025-06-01,P0009,GH018,F06,Fertilizer,26.01307153866588,1.95,50.73,Shock response,Routine,0
2025-06-01,P0009,GH018,F06,Pesticide,2.825393715187989,14.0,39.56,Growth phase,Routine,0
2025-06-01,P0009,GH018,F06,Water,558.3503922796598,0.0025,1.4,Growth phase,Routine,0
2025-06-01,P0009,GH018,F06,Labor,2.1100276313200013,28.0,59.08,Pest response,Routine,0
2025-06-01,P0009,GH018,F06,Energy,43.061082390545685,0.19,8.18,Growth phase,Routine,0
2025-06-06,P0009,GH018,F06,Pesticide,2.024769629929548,14.0,28.35,Routine,Response to alert,1
2025-06-06,P0009,GH018,F06,Water,405.0618015674251,0.0025,1.01,Irrigation adjustment,Routine,0
2025-06-06,P0009,GH018,F06,Labor,0.9334829446697628,28.0,26.14,Growth phase,Routine,0
2025-06-06,P0009,GH018,F06,Energy,38.91767481717184,0.19,7.39,Pest response,Routine,0
2025-06-11,P0009,GH018,F06,Fertilizer,23.70415427349222,1.95,46.22,Irrigation adjustment,Routine,0
2025-06-11,P0009,GH018,F06,Water,663.3742309939844,0.0025,1.66,Routine,Routine,0
2025-06-11,P0009,GH018,F06,Energy,35.07223648448666,0.19,6.66,Pest response,Routine,0
2025-06-20,P0009,GH018,F06,Fertilizer,13.916674414347655,1.95,27.14,Routine,Response to alert,1
2025-06-20,P0009,GH018,F06,Pesticide,4.0545162632348095,14.0,56.76,Shock response,Routine,0
2025-06-20,P0009,GH018,F06,Water,720.5573163065391,0.0025,1.8,Irrigation adjustment,Routine,0
2025-06-20,P0009,GH018,F06,Labor,1.4186187178665888,28.0,39.72,Routine,Routine,0
2025-06-20,P0009,GH018,F06,Energy,44.535046257610375,0.19,8.46,Irrigation adjustment,Routine,0
2025-06-27,P0009,GH018,F06,Fertilizer,22.22745867457918,1.95,43.34,Growth phase,Routine,0
2025-06-27,P0009,GH018,F06,Pesticide,1.6935312488075134,14.0,23.71,Irrigation adjustment,Routine,0
2025-06-27,P0009,GH018,F06,Water,678.9483484247235,0.0025,1.7,Routine,Routine,0
2025-06-27,P0009,GH018,F06,Labor,2.528962728235934,28.0,70.81,Shock response,Routine,0
2025-07-26,P0009,GH018,F06,Fertilizer,24.044780523608686,1.95,46.89,Pest response,Routine,0
2025-07-26,P0009,GH018,F06,Pesticide,1.8728435372693428,14.0,26.22,Pest response,Routine,0
2025-07-26,P0009,GH018,F06,Water,771.8844050356495,0.0025,1.93,Growth phase,Routine,0
2025-07-26,P0009,GH018,F06,Labor,2.091358654316841,28.0,58.56,Irrigation adjustment,Routine,0
2025-07-26,P0009,GH018,F06,Energy,25.93356302845618,0.19,4.93,Routine,Routine,0
2025-08-20,P0009,GH018,F06,Fertilizer,20.21987794122586,1.95,39.43,Growth phase,Response to alert,1
2025-08-20,P0009,GH018,F06,Pesticide,2.1618090181856613,14.0,30.27,Shock response,Routine,0
2025-08-20,P0009,GH018,F06,Water,381.1533735246704,0.0025,0.95,Pest response,Routine,0
2025-08-20,P0009,GH018,F06,Energy,36.77442263889176,0.19,6.99,Irrigation adjustment,Routine,0
2025-03-07,P0010,GH013,F08,Fertilizer,21.34032881104193,1.95,41.61,Irrigation adjustment,Response to alert,1
2025-03-07,P0010,GH013,F08,Water,734.3488755225192,0.0025,1.84,Growth phase,Routine,0
2025-03-07,P0010,GH013,F08,Labor,2.131642236102784,28.0,59.69,Shock response,Routine,0
2025-03-07,P0010,GH013,F08,Energy,20.06072150154687,0.19,3.81,Routine,Routine,0
2025-04-03,P0010,GH013,F08,Fertilizer,17.334296089727857,1.95,33.8,Routine,Response to alert,1
2025-04-03,P0010,GH013,F08,Pesticide,2.0968410910897743,14.0,29.36,Irrigation adjustment,Response to alert,1
2025-04-03,P0010,GH013,F08,Water,801.6555633753596,0.0025,2.0,Growth phase,Routine,0
2025-04-03,P0010,GH013,F08,Labor,1.5115284159164804,28.0,42.32,Routine,Routine,0
2025-04-03,P0010,GH013,F08,Energy,29.573185519469437,0.19,5.62,Pest response,Routine,0
2025-04-30,P0010,GH013,F08,Fertilizer,5.292152920380886,1.95,10.32,Routine,Routine,0
2025-04-30,P0010,GH013,F08,Water,661.5032534084248,0.0025,1.65,Growth phase,Routine,0
2025-04-30,P0010,GH013,F08,Labor,1.6605753948694453,28.0,46.5,Growth phase,Routine,0
2025-05-15,P0010,GH013,F08,Fertilizer,14.110009029776812,1.95,27.51,Pest response,Routine,0
2025-05-15,P0010,GH013,F08,Water,848.9653672252336,0.0025,2.12,Routine,Routine,0
2025-05-16,P0010,GH013,F08,Fertilizer,18.75314954672964,1.95,36.57,Growth phase,Response to alert,1
2025-05-16,P0010,GH013,F08,Water,438.6316266531408,0.0025,1.1,Growth phase,Routine,0
2025-05-16,P0010,GH013,F08,Energy,25.213038333333994,0.19,4.79,Shock response,Routine,0
2025-05-22,P0010,GH013,F08,Pesticide,2.848240785984097,14.0,39.88,Routine,Routine,0
2025-05-22,P0010,GH013,F08,Water,527.2065023573982,0.0025,1.32,Growth phase,Routine,0
2025-05-22,P0010,GH013,F08,Labor,2.380113853538149,28.0,66.64,Routine,Routine,0
2025-05-22,P0010,GH013,F08,Energy,58.40368186465896,0.19,11.1,Irrigation adjustment,Routine,0
2025-06-13,P0010,GH013,F08,Fertilizer,23.685487122393653,1.95,46.19,Routine,Routine,0
2025-06-13,P0010,GH013,F08,Water,368.6174890853436,0.0025,0.92,Shock response,Routine,0
2025-06-13,P0010,GH013,F08,Labor,2.162983717684256,28.0,60.56,Shock response,Routine,0
2025-06-21,P0010,GH013,F08,Fertilizer,22.373212604560344,1.95,43.63,Growth phase,Routine,0
2025-06-21,P0010,GH013,F08,Pesticide,3.3813879689844457,14.0,47.34,Growth phase,Routine,0
2025-06-21,P0010,GH013,F08,Water,790.3128848367497,0.0025,1.98,Shock response,Routine,0
2025-06-21,P0010,GH013,F08,Labor,1.8606338964229017,28.0,52.1,Growth phase,Routine,0
2025-06-21,P0010,GH013,F08,Energy,31.40915144983544,0.19,5.97,Growth phase,Routine,0
2025-07-13,P0010,GH013,F08,Fertilizer,23.690150739402966,1.95,46.2,Routine,Response to alert,1
2025-07-13,P0010,GH013,F08,Water,765.5712587467594,0.0025,1.91,Pest response,Routine,0
2025-07-13,P0010,GH013,F08,Labor,1.8709149539502443,28.0,52.39,Growth phase,Routine,0
2025-07-13,P0010,GH013,F08,Energy,31.00872369648212,0.19,5.89,Irrigation adjustment,Routine,0
2025-08-11,P0010,GH013,F08,Fertilizer,18.71301360689627,1.95,36.49,Routine,Routine,0
2025-08-11,P0010,GH013,F08,Pesticide,2.4906328768688284,14.0,34.87,Growth phase,Routine,0
2025-08-11,P0010,GH013,F08,Water,555.4345639093416,0.0025,1.39,Pest response,Routine,0
2025-08-11,P0010,GH013,F08,Labor,2.047209746001191,28.0,57.32,Shock response,Routine,0
2025-08-11,P0010,GH013,F08,Energy,53.55498761842095,0.19,10.18,Irrigation adjustment,Routine,0
2025-08-20,P0010,GH013,F08,Fertilizer,4.301252351964493,1.95,8.39,Pest response,Response to alert,1
2025-08-20,P0010,GH013,F08,Pesticide,1.165254178054117,14.0,16.31,Routine,Response to alert,1
2025-08-20,P0010,GH013,F08,Water,408.9418686998051,0.0025,1.02,Routine,Routine,0
2025-08-28,P0010,GH013,F08,Fertilizer,19.334192623817728,1.95,37.7,Growth phase,Routine,0
2025-08-28,P0010,GH013,F08,Pesticide,2.183060986862084,14.0,30.56,Irrigation adjustment,Routine,0
2025-08-28,P0010,GH013,F08,Water,732.2737241523348,0.0025,1.83,Pest response,Routine,0
2025-03-10,P0011,GH009,F06,Fertilizer,19.65421818850338,1.95,38.33,Growth phase,Routine,0
2025-03-10,P0011,GH009,F06,Energy,28.006620461269968,0.19,5.32,Growth phase,Routine,0
2025-05-08,P0011,GH009,F06,Fertilizer,17.73496137140388,1.95,34.58,Routine,Routine,0
2025-05-08,P0011,GH009,F06,Water,494.2687136008016,0.0025,1.24,Pest response,Routine,0
2025-06-26,P0011,GH009,F06,Fertilizer,12.399512880575225,1.95,24.18,Routine,Routine,0
2025-06-26,P0011,GH009,F06,Pesticide,2.7402047728174246,14.0,38.36,Irrigation adjustment,Routine,0
2025-06-26,P0011,GH009,F06,Water,500.7217004131028,0.0025,1.25,Shock response,Routine,0
2025-06-26,P0011,GH009,F06,Energy,45.26772141412352,0.19,8.6,Shock response,Routine,0
2025-07-04,P0011,GH009,F06,Fertilizer,6.545076496016549,1.95,12.76,Shock response,Routine,0
2025-07-04,P0011,GH009,F06,Water,604.3580066304121,0.0025,1.51,Shock response,Routine,0
2025-07-04,P0011,GH009,F06,Labor,1.8309514575921,28.0,51.27,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Fertilizer,11.44445916513443,1.95,22.32,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Water,625.6572009708324,0.0025,1.56,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Labor,2.755165199835384,28.0,77.14,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Energy,39.71537608360936,0.19,7.55,Shock response,Routine,0
2025-07-16,P0011,GH009,F06,Fertilizer,15.082928339402098,1.95,29.41,Growth phase,Routine,0
2025-07-16,P0011,GH009,F06,Water,826.1739153426239,0.0025,2.07,Irrigation adjustment,Routine,0
2025-07-16,P0011,GH009,F06,Labor,2.027068160778926,28.0,56.76,Irrigation adjustment,Routine,0
2025-07-24,P0011,GH009,F06,Fertilizer,23.48803368106673,1.95,45.8,Pest response,Routine,0
2025-07-24,P0011,GH009,F06,Pesticide,2.1727277706448653,14.0,30.42,Shock response,Routine,0
2025-07-24,P0011,GH009,F06,Water,554.9265401166869,0.0025,1.39,Routine,Routine,0
2025-07-24,P0011,GH009,F06,Labor,2.294661851366347,28.0,64.25,Shock response,Routine,0
2025-07-24,P0011,GH009,F06,Energy,40.08680284176869,0.19,7.62,Growth phase,Routine,0
2025-08-20,P0011,GH009,F06,Pesticide,2.7514712386773565,14.0,38.52,Irrigation adjustment,Response to alert,1
2025-08-20,P0011,GH009,F06,Water,172.35346579132755,0.0025,0.43,Irrigation adjustment,Routine,0
2025-08-20,P0011,GH009,F06,Labor,1.7132218765917744,28.0,47.97,Routine,Routine,0
2025-08-20,P0011,GH009,F06,Energy,42.151150870436325,0.19,8.01,Routine,Routine,0
2025-08-26,P0011,GH009,F06,Fertilizer,14.947602280522432,1.95,29.15,Routine,Routine,0
2025-08-26,P0011,GH009,F06,Water,444.89591390617625,0.0025,1.11,Routine,Routine,0
2025-08-29,P0011,GH009,F06,Fertilizer,15.023100749073503,1.95,29.3,Growth phase,Response to alert,1
2025-08-29,P0011,GH009,F06,Pesticide,2.8533267931573585,14.0,39.95,Pest response,Routine,0
2025-08-29,P0011,GH009,F06,Water,700.5272555867438,0.0025,1.75,Routine,Routine,0
2025-08-29,P0011,GH009,F06,Labor,1.6204384065091273,28.0,45.37,Routine,Routine,0
2025-08-29,P0011,GH009,F06,Energy,37.627206528160826,0.19,7.15,Routine,Routine,0
2025-03-19,P0012,GH017,F08,Fertilizer,21.574486343238974,1.95,42.07,Pest response,Response to alert,1
2025-03-19,P0012,GH017,F08,Pesticide,1.908314606783727,14.0,26.72,Pest response,Response to alert,1
2025-03-19,P0012,GH017,F08,Water,660.7168385760959,0.0025,1.65,Shock response,Routine,0
2025-03-19,P0012,GH017,F08,Labor,1.2601639562640208,28.0,35.28,Routine,Routine,0
2025-04-10,P0012,GH017,F08,Fertilizer,11.869198023684042,1.95,23.14,Routine,Routine,0
2025-04-10,P0012,GH017,F08,Water,560.9552672896567,0.0025,1.4,Shock response,Routine,0
2025-04-10,P0012,GH017,F08,Energy,37.29736935282906,0.19,7.09,Growth phase,Routine,0
2025-04-12,P0012,GH017,F08,Water,646.1950090377451,0.0025,1.62,Shock response,Routine,0
2025-04-12,P0012,GH017,F08,Labor,2.068160811294464,28.0,57.91,Shock response,Routine,0
2025-04-12,P0012,GH017,F08,Energy,22.942333404774963,0.19,4.36,Growth phase,Routine,0
2025-04-24,P0012,GH017,F08,Fertilizer,27.21710238005278,1.95,53.07,Growth phase,Routine,0
2025-04-24,P0012,GH017,F08,Pesticide,2.020874418433604,14.0,28.29,Pest response,Response to alert,1
2025-04-24,P0012,GH017,F08,Water,446.89900146934656,0.0025,1.12,Irrigation adjustment,Routine,0
2025-04-24,P0012,GH017,F08,Labor,2.79339788820734,28.0,78.22,Irrigation adjustment,Routine,0
2025-04-24,P0012,GH017,F08,Energy,33.84181694542689,0.19,6.43,Irrigation adjustment,Routine,0
2025-04-30,P0012,GH017,F08,Pesticide,2.0552470719958995,14.0,28.77,Pest response,Routine,0
2025-04-30,P0012,GH017,F08,Water,635.1327325339466,0.0025,1.59,Irrigation adjustment,Routine,0
2025-04-30,P0012,GH017,F08,Labor,1.0262737178726535,28.0,28.74,Routine,Routine,0
2025-04-30,P0012,GH017,F08,Energy,25.247050342237294,0.19,4.8,Routine,Routine,0
2025-05-14,P0012,GH017,F08,Fertilizer,31.57788153641047,1.95,61.58,Irrigation adjustment,Response to alert,1
2025-05-14,P0012,GH017,F08,Pesticide,2.414504245077665,14.0,33.8,Pest response,Response to alert,1
2025-05-14,P0012,GH017,F08,Water,604.5361394225425,0.0025,1.51,Irrigation adjustment,Routine,0
2025-05-14,P0012,GH017,F08,Energy,28.649617370852447,0.19,5.44,Pest response,Routine,0
2025-05-24,P0012,GH017,F08,Fertilizer,11.595625880957424,1.95,22.61,Pest response,Routine,0
2025-05-24,P0012,GH017,F08,Pesticide,2.991369428605323,14.0,41.88,Shock response,Response to alert,1
2025-05-24,P0012,GH017,F08,Water,788.06878835679,0.0025,1.97,Routine,Routine,0
2025-05-24,P0012,GH017,F08,Energy,30.07758652827651,0.19,5.71,Pest response,Routine,0
2025-05-27,P0012,GH017,F08,Fertilizer,15.104468178823392,1.95,29.45,Pest response,Response to alert,1
2025-05-27,P0012,GH017,F08,Water,585.4108926657343,0.0025,1.46,Routine,Routine,0
2025-05-27,P0012,GH017,F08,Labor,0.8956858050711185,28.0,25.08,Shock response,Routine,0
2025-05-30,P0012,GH017,F08,Water,725.467775370745,0.0025,1.81,Shock response,Routine,0
2025-05-30,P0012,GH017,F08,Labor,1.5406245804359413,28.0,43.14,Routine,Routine,0
2025-06-04,P0012,GH017,F08,Fertilizer,28.41132917656196,1.95,55.4,Routine,Routine,0
2025-06-04,P0012,GH017,F08,Pesticide,2.573850625993741,14.0,36.03,Pest response,Response to alert,1
2025-06-04,P0012,GH017,F08,Water,734.8000672679452,0.0025,1.84,Routine,Routine,0
2025-06-04,P0012,GH017,F08,Labor,3.566376667228318,28.0,99.86,Pest response,Routine,0
2025-06-04,P0012,GH017,F08,Energy,32.07769946148071,0.19,6.09,Growth phase,Routine,0
2025-08-07,P0012,GH017,F08,Fertilizer,13.09136173927029,1.95,25.53,Irrigation adjustment,Response to alert,1
2025-08-07,P0012,GH017,F08,Water,682.4036560154503,0.0025,1.71,Growth phase,Routine,0
2025-08-07,P0012,GH017,F08,Labor,1.2273032773548411,28.0,34.36,Routine,Routine,0
2025-08-07,P0012,GH017,F08,Energy,38.23064169675536,0.19,7.26,Irrigation adjustment,Routine,0
2025-08-08,P0012,GH017,F08,Fertilizer,18.95281806110401,1.95,36.96,Shock response,Routine,0
2025-08-08,P0012,GH017,F08,Pesticide,1.513489211858786,14.0,21.19,Irrigation adjustment,Routine,0
2025-08-08,P0012,GH017,F08,Water,615.6245821139676,0.0025,1.54,Growth phase,Routine,0
2025-08-08,P0012,GH017,F08,Labor,2.0832341051894536,28.0,58.33,Irrigation adjustment,Routine,0
2025-08-22,P0012,GH017,F08,Fertilizer,21.772625943900355,1.95,42.46,Routine,Routine,0
2025-08-22,P0012,GH017,F08,Pesticide,3.625908009003561,14.0,50.76,Routine,Routine,0
2025-08-22,P0012,GH017,F08,Water,693.1724928979006,0.0025,1.73,Routine,Routine,0
2025-08-22,P0012,GH017,F08,Labor,2.627411726640874,28.0,73.57,Shock response,Routine,0
2025-08-22,P0012,GH017,F08,Energy,14.870844409883835,0.19,2.83,Shock response,Routine,0
2025-03-05,P0013,GH008,F05,Fertilizer,19.68612755218172,1.95,38.39,Growth phase,Routine,0
2025-03-05,P0013,GH008,F05,Pesticide,2.382822158840804,14.0,33.36,Growth phase,Response to alert,1
2025-03-05,P0013,GH008,F05,Water,540.6162904947629,0.0025,1.35,Shock response,Routine,0
2025-03-05,P0013,GH008,F05,Labor,1.1963425126871243,28.0,33.5,Growth phase,Routine,0
2025-03-06,P0013,GH008,F05,Water,500.0325926733864,0.0025,1.25,Growth phase,Routine,0
2025-03-06,P0013,GH008,F05,Labor,1.269448640605256,28.0,35.54,Shock response,Routine,0
