date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag
2026-07-19,P0087,GH010,F03,20.96613819,0.162832988,0.222204394,Excellent,None
2026-08-02,P0087,GH010,F03,35.28103453,0.171301462,0.120100006,Good,Moderate
2026-08-16,P0087,GH010,F03,29.20034368,0.201426638,0.098799487,Good,Minor
2026-08-30,P0087,GH010,F03,35.71598321,0.187268569,0.275929746,Poor,None
2026-02-15,P0088,GH010,F03,30.45441641,0.027542952,0.42871151,Fair,None
2026-03-01,P0088,GH010,F03,17.98876985,0.269712694,0.28560014,Good,Minor
2026-03-15,P0088,GH010,F03,38.10366284,0.458179318,0.312568292,Poor,Moderate
2026-03-29,P0088,GH010,F03,33.82792969,0.184302291,0.190900206,Fair,None
2026-04-12,P0088,GH010,F03,38.47005838,0.120313755,0.28075072,Good,None
2026-04-26,P0088,GH010,F03,39.5085849,0.188415048,0.516445185,Good,None
2026-05-10,P0088,GH010,F03,30.42885211,0.321549677,0.33468085,Excellent,Minor
2026-05-24,P0088,GH010,F03,34.75912081,0.365915195,0.230097784,Good,Minor
2026-06-07,P0088,GH010,F03,26.29465641,0.160371093,0.077306028,Fair,Severe
2026-06-21,P0088,GH010,F03,25.73221112,0.296170303,0.493051973,Fair,Moderate
2026-07-05,P0088,GH010,F03,38.84323826,0.13075558,0.297155575,Good,None
2026-07-19,P0088,GH010,F03,38.95538218,0.075224042,0.180740958,Excellent,Minor
2026-08-02,P0088,GH010,F03,39.08104575,0.032631135,0.069089267,Good,Moderate
2026-08-16,P0088,GH010,F03,20.87431461,0.184186072,0.27513911,Poor,None
2026-08-30,P0088,GH010,F03,38.67622159,0.367992147,0.2412929,Good,None
2026-02-15,P0089,GH012,F04,42.90369099,0.276633614,0.18161494,Fair,None
2026-03-01,P0089,GH012,F04,41.84412635,0.097581835,0.118225052,Excellent,Moderate
2026-03-15,P0089,GH012,F04,29.49131963,0.295988824,0.220293962,Good,Moderate
2026-03-29,P0089,GH012,F04,47.94655314,0.056121843,0.509514549,Fair,Minor
2026-04-12,P0089,GH012,F04,35.03342456,0.249131573,0.095995429,Poor,Moderate
2026-04-26,P0089,GH012,F04,40.22062992,0.284955179,0.417615432,Good,None
2026-05-10,P0089,GH012,F04,34.24794173,0.295323398,0.288662702,Good,Minor
2026-05-24,P0089,GH012,F04,46.7097128,0.563553478,0.477246933,Fair,Minor
2026-06-07,P0089,GH012,F04,36.15561488,0.189676106,0.156055966,Good,Minor
2026-06-21,P0089,GH012,F04,36.91909214,0.302109785,0.078478018,Good,None
2026-07-05,P0089,GH012,F04,35.03342493,0.478115938,0.352414349,Excellent,None
2026-07-19,P0089,GH012,F04,42.35629505,0.261332823,0.108229902,Excellent,None
2026-08-02,P0089,GH012,F04,45.720157,0.474057609,0.175235432,Fair,Moderate
2026-08-16,P0089,GH012,F04,33.12105855,0.233575234,0.295957302,Fair,None
2026-08-30,P0089,GH012,F04,44.85686959,0.12638992,0.123639664,Fair,None
2026-02-15,P0090,GH013,F08,43.52568641,0.299163499,0.324937783,Excellent,None
2026-03-01,P0090,GH013,F08,39.58927651,0.52741682,0.17435277,Good,None
2026-03-15,P0090,GH013,F08,42.93306856,0.011404619,0.121496262,Fair,None
2026-03-29,P0090,GH013,F08,20.57235956,0.008771868,0.118210884,Fair,Minor
2026-04-12,P0090,GH013,F08,29.67797266,0.166443533,0.125372961,Good,None
2026-04-26,P0090,GH013,F08,32.36402783,0.323420912,0.01544634,Excellent,None
2026-05-10,P0090,GH013,F08,36.48086097,0.062042323,0.117783127,Excellent,None
2026-05-24,P0090,GH013,F08,44.3064393,0.251741394,0.22186874,Fair,Minor
2026-06-07,P0090,GH013,F08,38.44690317,0.094599796,0.065000018,Fair,Minor
2026-06-21,P0090,GH013,F08,23.78743636,0.051300763,0.345826189,Fair,Severe
2026-07-05,P0090,GH013,F08,46.46276263,0.0500972,0.18049057,Fair,Minor
2026-07-19,P0090,GH013,F08,25.81987077,0.397213948,0.248863815,Good,Minor
2026-08-02,P0090,GH013,F08,37.59453458,0.436745841,0.480488876,Good,None
2026-08-16,P0090,GH013,F08,34.86331008,0.03449131,0.229454216,Poor,Moderate
2026-08-30,P0090,GH013,F08,29.84502176,0.384327646,0.130259437,Excellent,None
2026-02-15,P0091,GH018,F06,24.6754348,0.245691176,0.065109634,Good,None
2026-03-01,P0091,GH018,F06,45.22351305,0.317241323,0.100448283,Fair,Moderate
2026-03-15,P0091,GH018,F06,41.78878729,0.060725839,0.099039492,Good,None
2026-03-29,P0091,GH018,F06,25.50885429,0.404696714,0.135566239,Excellent,None
2026-04-12,P0091,GH018,F06,19.95361054,0.194098625,0.214164176,Fair,None
2026-04-26,P0091,GH018,F06,40.73985187,0.316159729,0.208758489,Excellent,Minor
2026-05-10,P0091,GH018,F06,23.16519564,0.363866657,0.237280406,Poor,Minor
2026-05-24,P0091,GH018,F06,39.54429639,0.180214359,0.124635993,Fair,None
2026-06-07,P0091,GH018,F06,35.25561986,0.354873187,0.209999275,Fair,Minor
2026-06-21,P0091,GH018,F06,20.68256371,0.05975834,0.245211554,Poor,None
2026-07-05,P0091,GH018,F06,25.65819859,0.19286925,0.20694752,Good,Moderate
2026-07-19,P0091,GH018,F06,31.26786207,0.161274574,0.183266715,Good,Minor
2026-08-02,P0091,GH018,F06,18.38810226,0.309016721,0.211426864,Fair,None
2026-08-16,P0091,GH018,F06,41.60614623,0.318281412,0.337839044,Good,Minor
2026-08-30,P0091,GH018,F06,36.38110981,0.180920575,0.337492263,Excellent,Severe
2026-02-15,P0092,GH020,F01,47.40689438,0.0522987,0.330046467,Fair,Minor
2026-03-01,P0092,GH020,F01,29.03857588,0.257379613,0.202292277,Excellent,None
2026-03-15,P0092,GH020,F01,32.32149378,0.110134034,0.136716773,Fair,Minor
2026-03-29,P0092,GH020,F01,39.85750816,0.362325092,0.276613915,Good,Severe
2026-04-12,P0092,GH020,F01,50.11090379,0.212216254,0.092503268,Excellent,None
2026-04-26,P0092,GH020,F01,30.62373077,0.344807544,0.209531922,Good,None
2026-05-10,P0092,GH020,F01,47.22662763,0.041002553,0.176058648,Poor,None
2026-05-24,P0092,GH020,F01,49.47354686,0.059198496,0.096707314,Fair,Moderate
2026-06-07,P0092,GH020,F01,40.68769217,0.256054493,0.17856444,Fair,None
2026-06-21,P0092,GH020,F01,52.370574,0.529498096,0.251193306,Good,Minor
2026-07-05,P0092,GH020,F01,44.12120724,0.231693367,0.224906896,Fair,Minor
2026-07-19,P0092,GH020,F01,40.16896133,0.498123661,0.332043525,Fair,None
2026-08-02,P0092,GH020,F01,35.93701268,0.428708654,0.443878312,Good,None
2026-08-16,P0092,GH020,F01,42.41337015,0.493446949,0.11385474,Good,Minor
2026-08-30,P0092,GH020,F01,43.44975433,0.27927512,0.357234721,Poor,None
2026-02-15,P0093,GH012,F04,26.67239624,0.063322331,0.043719207,Excellent,None
2026-03-01,P0093,GH012,F04,38.87519296,0.219719586,0.470645605,Good,None
2026-03-15,P0093,GH012,F04,40.01301123,0.284471345,0.192289359,Good,Minor
2026-03-29,P0093,GH012,F04,27.63645254,0.045623886,0.193537617,Good,None
2026-04-12,P0093,GH012,F04,46.85086576,0.077765705,0.337272842,Fair,Minor
2026-04-26,P0093,GH012,F04,39.81308828,0.275342787,0.244676289,Good,Minor
2026-05-10,P0093,GH012,F04,39.63505041,0.305795012,0.104614855,Poor,None
2026-05-24,P0093,GH012,F04,19.49882904,0.054830014,0.224327052,Good,Moderate
2026-06-07,P0093,GH012,F04,39.64301539,0.280257654,0.197893532,Excellent,None
2026-06-21,P0093,GH012,F04,31.51957432,0.188042292,0.139603222,Excellent,None
2026-07-05,P0093,GH012,F04,36.15329351,0.057538272,0.339553468,Fair,Moderate
2026-07-19,P0093,GH012,F04,31.89717358,0.426664997,0.112174195,Good,Minor
2026-08-02,P0093,GH012,F04,28.93430815,0.332995729,0.201596519,Fair,None
2026-08-16,P0093,GH012,F04,26.64847488,0.523215883,0.14959626,Good,None
2026-08-30,P0093,GH012,F04,28.29718615,0.226541138,0.077914894,Poor,Minor
2026-02-15,P0094,GH009,F06,26.86811841,0.387117204,0.093163311,Good,Moderate
2026-03-01,P0094,GH009,F06,30.84703828,0.294608006,0.069613991,Excellent,Minor
2026-03-15,P0094,GH009,F06,43.37938758,0.133653579,0.218111873,Fair,Moderate
2026-03-29,P0094,GH009,F06,40.58137137,0.274797927,0.24709713,Excellent,Severe
2026-04-12,P0094,GH009,F06,38.90897912,0.336214459,0.27883006,Poor,None
2026-04-26,P0094,GH009,F06,20.65015519,0.351537619,0.342951753,Good,Severe
2026-05-10,P0094,GH009,F06,32.32735897,0.120173647,0.238758209,Poor,Minor
2026-05-24,P0094,GH009,F06,43.65632901,0.183787644,0.330640739,Poor,None
2026-06-07,P0094,GH009,F06,34.6916601,0.140409463,0.312290549,Poor,None
2026-06-21,P0094,GH009,F06,33.54960427,0.345183529,0.112103344,Poor,None
2026-07-05,P0094,GH009,F06,25.55442278,0.281101836,0.064696816,Fair,None
2026-07-19,P0094,GH009,F06,28.32806224,0.170028968,0.556137642,Excellent,Moderate
2026-08-02,P0094,GH009,F06,19.47186909,0.168399448,0.424132986,Good,Minor
2026-08-16,P0094,GH009,F06,30.39727356,0.172677728,0.557276882,Poor,None
2026-08-30,P0094,GH009,F06,23.80101485,0.119422723,0.109824227,Fair,None
2026-02-15,P0095,GH006,F07,40.12174934,0.468473306,0.51105623,Good,None
2026-03-01,P0095,GH006,F07,44.12953492,0.37232765,0.065857419,Fair,Minor
2026-03-15,P0095,GH006,F07,36.58053383,0.285817576,0.462758049,Fair,None
2026-03-29,P0095,GH006,F07,40.94056339,0.296962649,0.107430301,Excellent,Moderate
2026-04-12,P0095,GH006,F07,39.48894238,0.222456911,0.264965252,Poor,Minor
2026-04-26,P0095,GH006,F07,39.63839198,0.18775244,0.110206969,Good,None
2026-05-10,P0095,GH006,F07,49.50272094,0.071268196,0.077363272,Good,None
2026-05-24,P0095,GH006,F07,26.8035107,0.245054708,0.145676485,Excellent,None
2026-06-07,P0095,GH006,F07,42.86232799,0.075294092,0.098749869,Good,None
2026-06-21,P0095,GH006,F07,44.60898678,0.046657535,0.259326734,Good,None
2026-07-05,P0095,GH006,F07,41.57196938,0.160381096,0.255512772,Fair,Moderate
2026-07-19,P0095,GH006,F07,31.69624077,0.169191503,0.100815775,Poor,Minor
2026-08-02,P0095,GH006,F07,46.90847224,0.095674014,0.150326884,Good,None
2026-08-16,P0095,GH006,F07,37.80261323,0.358223199,0.098135413,Fair,Minor
2026-08-30,P0095,GH006,F07,29.12055188,0.029352194,0.146407014,Fair,None
2026-02-15,P0096,GH004,F01,24.5015654,0.20300218,0.282691718,Excellent,Minor
2026-03-01,P0096,GH004,F01,37.05361022,0.115065732,0.413263088,Good,Moderate
2026-03-15,P0096,GH004,F01,30.05046886,0.234997224,0.138175627,Good,Minor
2026-03-29,P0096,GH004,F01,25.3206129,0.138930559,0.203152998,Good,None
2026-04-12,P0096,GH004,F01,23.82110371,0.148456195,0.092580777,Fair,None
2026-04-26,P0096,GH004,F01,26.92427867,0.067649046,0.396455224,Good,None
2026-05-10,P0096,GH004,F01,45.33719285,0.177631118,0.315740141,Good,None
2026-05-24,P0096,GH004,F01,12.77794742,0.503049398,0.408652145,Excellent,Minor
2026-06-07,P0096,GH004,F01,24.11330253,0.112056272,0.142568944,Good,None
2026-06-21,P0096,GH004,F01,28.87347487,0.420356956,0.333858563,Good,None
2026-07-05,P0096,GH004,F01,46.9007746,0.137538803,0.214639895,Good,None
2026-07-19,P0096,GH004,F01,24.87742645,0.249007359,0.398141045,Good,None
2026-08-02,P0096,GH004,F01,35.03041736,0.201730899,0.210949463,Excellent,Severe
2026-08-16,P0096,GH004,F01,35.67338262,0.089814101,0.232320989,Poor,None
2026-08-30,P0096,GH004,F01,22.66589372,0.092602513,0.172867122,Fair,Minor
2026-02-15,P0097,GH018,F06,26.64204477,0.075649866,0.327540907,Good,Moderate
2026-03-01,P0097,GH018,F06,26.16572151,0.156047154,0.226391957,Excellent,None
2026-03-15,P0097,GH018,F06,38.44560514,0.193743577,0.112678021,Good,Moderate
2026-03-29,P0097,GH018,F06,39.19250624,0.411457313,0.196969392,Good,Minor
2026-04-12,P0097,GH018,F06,24.94241484,0.235439077,0.095949642,Good,None
2026-04-26,P0097,GH018,F06,19.54054317,0.184610693,0.064528475,Fair,Minor
2026-05-10,P0097,GH018,F06,32.03836597,0.065733106,0.048216325,Good,None
2026-05-24,P0097,GH018,F06,44.51229351,0.108286877,0.113642284,Fair,None
2026-06-07,P0097,GH018,F06,27.74784177,0.266354845,0.333564916,Excellent,Moderate
2026-06-21,P0097,GH018,F06,25.99741707,0.015613604,0.204476367,Fair,None
2026-07-05,P0097,GH018,F06,31.44980723,0.142497549,0.188870456,Good,Minor
2026-07-19,P0097,GH018,F06,53.04480082,0.017859551,0.335798371,Fair,Minor
2026-08-02,P0097,GH018,F06,25.76229011,0.22333838,0.097550414,Good,Severe
2026-08-16,P0097,GH018,F06,37.03506681,0.729133897,0.126445735,Excellent,Minor
2026-08-30,P0097,GH018,F06,36.22044613,0.108941611,0.212830221,Fair,Severe
2026-02-15,P0098,GH013,F08,43.73597508,0.175611226,0.057915613,Good,Minor
2026-03-01,P0098,GH013,F08,41.11440562,0.143646008,0.281935279,Fair,None
2026-03-15,P0098,GH013,F08,22.49365043,0.169382769,0.205149293,Good,None
2026-03-29,P0098,GH013,F08,33.71577764,0.303670791,0.327357837,Good,None
2026-04-12,P0098,GH013,F08,51.67694642,0.145816933,0.113362654,Poor,Minor
2026-04-26,P0098,GH013,F08,27.1899517,0.460616218,0.054755293,Good,Minor
2026-05-10,P0098,GH013,F08,31.47689868,0.154878204,0.322846297,Fair,None
2026-05-24,P0098,GH013,F08,27.06323337,0.2479533,0.220123281,Good,None
2026-06-07,P0098,GH013,F08,42.56090384,0.315562972,0.244326232,Good,None
2026-06-21,P0098,GH013,F08,41.77254914,0.303422223,0.19566441,Excellent,None
2026-07-05,P0098,GH013,F08,35.15316188,0.159734282,0.112300144,Excellent,None
2026-07-19,P0098,GH013,F08,22.41341072,0.33687554,0.098555008,Fair,Moderate
2026-08-02,P0098,GH013,F08,30.8549912,0.155782214,0.224802479,Excellent,Minor
2026-08-16,P0098,GH013,F08,43.87012097,0.450975971,0.094734713,Good,None
2026-08-30,P0098,GH013,F08,31.80565694,0.4679434,0.384091365,Excellent,None
2026-02-15,P0099,GH016,F05,36.07334351,0.125464136,0.352976605,Good,None
2026-03-01,P0099,GH016,F05,30.22308558,0.210492181,0.126717723,Fair,Minor
2026-03-15,P0099,GH016,F05,35.29821885,0.325543158,0.086848626,Fair,Minor
2026-03-29,P0099,GH016,F05,38.23421494,0.163364485,0.241332713,Good,None
2026-04-12,P0099,GH016,F05,40.62165544,0.341427551,0.093731592,Fair,None
2026-04-26,P0099,GH016,F05,31.40913844,0.23182902,0.308882536,Fair,Minor
2026-05-10,P0099,GH016,F05,23.70736386,0.274786082,0.368406796,Good,Minor
2026-05-24,P0099,GH016,F05,39.04185178,0.625440347,0.249810336,Fair,None
2026-06-07,P0099,GH016,F05,19.89993264,0.280103379,0.127233773,Excellent,None
2026-06-21,P0099,GH016,F05,30.88118182,0.368297653,0.30502541,Fair,None
2026-07-05,P0099,GH016,F05,29.47265131,0.328217323,0.124368044,Good,None
2026-07-19,P0099,GH016,F05,28.87046032,0.041881252,0.220039497,Fair,Moderate
2026-08-02,P0099,GH016,F05,30.65165501,0.265943103,0.017788393,Good,None
2026-08-16,P0099,GH016,F05,26.31930881,0.266838278,0.350451648,Excellent,None
2026-08-30,P0099,GH016,F05,31.82814989,0.273236641,0.077421682,Good,Minor
2026-02-15,P0100,GH001,F02,34.29645115,0.217056927,0.286548193,Excellent,None
2026-03-01,P0100,GH001,F02,36.95017305,0.163461354,0.351582815,Fair,None
2026-03-15,P0100,GH001,F02,30.81117445,0.145187943,0.211914415,Fair,Moderate
2026-03-29,P0100,GH001,F02,28.68794583,0.240022476,0.251284336,Good,Moderate
2026-04-12,P0100,GH001,F02,34.23016668,0.35333141,0.083504869,Good,None
2026-04-26,P0100,GH001,F02,32.75286116,0.158925923,0.189319622,Good,Minor
2026-05-10,P0100,GH001,F02,40.58349905,0.318745878,0.084333919,Fair,None
2026-05-24,P0100,GH001,F02,31.47584342,0.243006236,0.358272662,Good,Minor
2026-06-07,P0100,GH001,F02,33.89375722,0.536038726,0.239064954,Good,Minor
2026-06-21,P0100,GH001,F02,24.65471263,0.108096744,0.357817126,Fair,Minor
2026-07-05,P0100,GH001,F02,40.14655301,0.437256971,0.115033773,Good,None
2026-07-19,P0100,GH001,F02,17.60737742,0.079933658,0.325250124,Good,None
2026-08-02,P0100,GH001,F02,27.29856398,0.304538239,0.295257092,Poor,None
2026-08-16,P0100,GH001,F02,27.29362941,0.123823595,0.049662898,Fair,None
2026-08-30,P0100,GH001,F02,36.47953171,0.571928018,0.271515491,Good,None
2026-02-15,P0101,GH019,F08,32.74785814,0.067649125,0.017207806,Good,None
2026-03-01,P0101,GH019,F08,28.45681207,0.241446666,0.201658083,Good,Minor
2026-03-15,P0101,GH019,F08,32.20185895,0.114074987,0.061257564,Good,Minor
2026-03-29,P0101,GH019,F08,30.86695878,0.74480188,0.073529625,Fair,None
2026-04-12,P0101,GH019,F08,34.08012984,0.101498535,0.184893667,Fair,Minor
2026-04-26,P0101,GH019,F08,37.58326788,0.441231684,0.26380815,Fair,None
2026-05-10,P0101,GH019,F08,25.08842637,0.360024342,0.10846102,Fair,None
2026-05-24,P0101,GH019,F08,26.80628829,0.254249987,0.205907196,Fair,Moderate
2026-06-07,P0101,GH019,F08,55.32341771,0.108956229,0.23250909,Good,Minor
2026-06-21,P0101,GH019,F08,25.46127001,0.179480671,0.07515849,Good,None
2026-07-05,P0101,GH019,F08,33.0451374,0.210993308,0.094565858,Fair,None
2026-07-19,P0101,GH019,F08,37.29832487,0.081922455,0.472597536,Poor,None
2026-08-02,P0101,GH019,F08,33.45529748,0.185626339,0.11472624,Fair,None
2026-08-16,P0101,GH019,F08,39.95489231,0.372298571,0.314830256,Excellent,Moderate
2026-08-30,P0101,GH019,F08,22.40115627,0.056118437,0.111587799,Good,Minor
2026-02-15,P0102,GH002,F01,32.95900033,0.410510555,0.193574459,Good,None
2026-03-01,P0102,GH002,F01,41.87695648,0.647709826,0.125387799,Good,None
2026-03-15,P0102,GH002,F01,41.22318788,0.487411652,0.421480062,Good,None
2026-03-29,P0102,GH002,F01,43.29022811,0.369666315,0.125787954,Good,Minor
2026-04-12,P0102,GH002,F01,30.70558975,0.082446164,0.126028973,Good,None
2026-04-26,P0102,GH002,F01,28.15650475,0.126445627,0.13292644,Fair,Minor
2026-05-10,P0102,GH002,F01,25.6987366,0.371834545,0.243871512,Fair,Moderate
2026-05-24,P0102,GH002,F01,29.95164185,0.358256306,0.149850673,Fair,None
2026-06-07,P0102,GH002,F01,29.26469787,0.204296115,0.151950732,Good,None
2026-06-21,P0102,GH002,F01,37.79097621,0.480177839,0.216435033,Good,Moderate
2026-07-05,P0102,GH002,F01,18.09825566,0.184635833,0.187765495,Poor,None
2026-07-19,P0102,GH002,F01,35.05089512,0.230027366,0.089452832,Poor,None
2026-08-02,P0102,GH002,F01,33.83369769,0.346858935,0.066267012,Good,None
2026-08-16,P0102,GH002,F01,30.97428719,0.087316077,0.232561719,Fair,Minor
2026-08-30,P0102,GH002,F01,43.25548565,0.374474831,0.383694748,Good,None
2026-02-15,P0103,GH007,F04,20.71034182,0.328158395,0.580976544,Good,Moderate
2026-03-01,P0103,GH007,F04,24.41257537,0.100151511,0.52822725,Good,None
2026-03-15,P0103,GH007,F04,20.84513287,0.36243721,0.220867501,Fair,None
2026-03-29,P0103,GH007,F04,35.21762291,0.342374509,0.108445782,Excellent,Minor
2026-04-12,P0103,GH007,F04,29.13661899,0.106174085,0.176848628,Fair,None
2026-04-26,P0103,GH007,F04,28.42298974,0.403625906,0.087457723,Excellent,Severe
2026-05-10,P0103,GH007,F04,43.29543671,0.616621842,0.185038204,Poor,None
2026-05-24,P0103,GH007,F04,24.5379241,0.641334969,0.164387009,Excellent,None
2026-06-07,P0103,GH007,F04,37.98751565,0.04512109,0.172872481,Good,Moderate
2026-06-21,P0103,GH007,F04,30.97186973,0.051842485,0.34375381,Good,None
2026-07-05,P0103,GH007,F04,32.31088158,0.349851463,0.225918851,Good,Minor
2026-07-19,P0103,GH007,F04,31.14347751,0.276147522,0.20585206,Fair,None
2026-08-02,P0103,GH007,F04,27.51966586,0.098969512,0.121372738,Fair,None
2026-08-16,P0103,GH007,F04,25.32717494,0.262337953,0.248841477,Good,Minor
2026-08-30,P0103,GH007,F04,18.31069079,0.414552958,0.398934166,Good,None
2026-02-15,P0104,GH015,F02,40.94196748,0.106390892,0.340745254,Fair,Minor
2026-03-01,P0104,GH015,F02,35.38760131,0.635407101,0.16687879,Poor,Severe
2026-03-15,P0104,GH015,F02,32.00956676,0.038488688,0.285922515,Fair,Minor
2026-03-29,P0104,GH015,F02,21.17344021,0.423391921,0.139700728,Fair,Moderate
2026-04-12,P0104,GH015,F02,41.50497188,0.072925656,0.099568214,Poor,None
2026-04-26,P0104,GH015,F02,27.82317554,0.142683588,0.153256478,Poor,None
2026-05-10,P0104,GH015,F02,31.59829118,0.266817742,0.271975415,Good,None
2026-05-24,P0104,GH015,F02,43.50966121,0.330652881,0.102388191,Good,Minor
2026-06-07,P0104,GH015,F02,36.19283828,0.304020786,0.307880883,Excellent,None
2026-06-21,P0104,GH015,F02,40.98462187,0.125533806,0.057411629,Fair,Severe
2026-07-05,P0104,GH015,F02,29.7362684,0.232938099,0.303664411,Good,Minor
2026-07-19,P0104,GH015,F02,48.81252805,0.084973243,0.682923547,Poor,Moderate
2026-08-02,P0104,GH015,F02,39.00373915,0.106046616,0.013197025,Good,None
2026-08-16,P0104,GH015,F02,31.88853388,0.179978496,0.321696632,Good,Minor
2026-08-30,P0104,GH015,F02,28.67784204,0.027759893,0.177066495,Poor,None
2026-02-15,P0105,GH006,F07,34.31962129,0.318421829,0.094731239,Good,None
2026-03-01,P0105,GH006,F07,41.6449111,0.334920042,0.229556648,Poor,Minor
2026-03-15,P0105,GH006,F07,17.12301981,0.423832096,0.273603974,Good,Minor
2026-03-29,P0105,GH006,F07,27.2009916,0.320655407,0.11306459,Good,None
2026-04-12,P0105,GH006,F07,36.16880703,0.312038496,0.039733517,Good,Minor
2026-04-26,P0105,GH006,F07,27.72103602,0.092150273,0.130624217,Poor,Minor
2026-05-10,P0105,GH006,F07,32.5054881,0.161115484,0.144957906,Excellent,None
2026-05-24,P0105,GH006,F07,11.52546337,0.111913189,0.128329193,Good,Minor
2026-06-07,P0105,GH006,F07,11.80409418,0.241497005,0.161419976,Fair,None
2026-06-21,P0105,GH006,F07,24.99152534,0.168408253,0.125221705,Good,None
2026-07-05,P0105,GH006,F07,34.90887237,0.414626171,0.17195258,Good,None
2026-07-19,P0105,GH006,F07,23.45474334,0.183686971,0.102211592,Good,Moderate
2026-08-02,P0105,GH006,F07,34.75613736,0.313384632,0.474002888,Good,None
2026-08-16,P0105,GH006,F07,35.1711366,0.301346004,0.064676596,Excellent,None
2026-08-30,P0105,GH006,F07,29.88365308,0.400218371,0.239698098,Fair,Severe
2026-02-15,P0106,GH016,F05,31.9476766,0.313343708,0.35287012,Good,Moderate
2026-03-01,P0106,GH016,F05,38.00660544,0.153479605,0.15943038,Good,Moderate
2026-03-15,P0106,GH016,F05,28.77107546,0.473383883,0.495082337,Good,Moderate
2026-03-29,P0106,GH016,F05,31.67393088,0.190919784,0.195709044,Good,Moderate
2026-04-12,P0106,GH016,F05,33.5684892,0.34045948,0.145111333,Good,None
2026-04-26,P0106,GH016,F05,40.95073224,0.126633159,0.245524061,Good,None
2026-05-10,P0106,GH016,F05,23.1512362,0.32137845,0.072264963,Good,Moderate
2026-05-24,P0106,GH016,F05,35.94165573,0.188222459,0.121998833,Good,None
2026-06-07,P0106,GH016,F05,30.87035569,0.210519595,0.044719377,Poor,None
2026-06-21,P0106,GH016,F05,35.74980107,0.078167194,0.071437816,Fair,None
2026-07-05,P0106,GH016,F05,40.48828147,0.08905761,0.130959539,Excellent,Severe
2026-07-19,P0106,GH016,F05,22.46188358,0.306475334,0.44269531,Good,None
2026-08-02,P0106,GH016,F05,39.84462105,0.163765881,0.471567613,Excellent,None
2026-08-16,P0106,GH016,F05,35.03349283,0.181457534,0.123296615,Good,Moderate
2026-08-30,P0106,GH016,F05,40.37972179,0.418071253,0.058085516,Good,None
2026-02-15,P0107,GH012,F04,29.38571532,0.819131916,0.312244727,Excellent,None
2026-03-01,P0107,GH012,F04,18.14985657,0.340204984,0.196011531,Poor,None
2026-03-15,P0107,GH012,F04,27.1931647,0.266701294,0.124312863,Excellent,Minor
2026-03-29,P0107,GH012,F04,39.86825223,0.342460736,0.014389594,Good,None
2026-04-12,P0107,GH012,F04,31.86040677,0.424632469,0.149222266,Good,Minor
2026-04-26,P0107,GH012,F04,29.0558497,0.145029648,0.033604934,Poor,Minor
2026-05-10,P0107,GH012,F04,28.31102109,0.574852634,0.066833296,Excellent,Minor
2026-05-24,P0107,GH012,F04,38.54656172,0.068769665,0.05070222,Good,None
2026-06-07,P0107,GH012,F04,29.87407928,0.405059817,0.149232544,Fair,None
2026-06-21,P0107,GH012,F04,32.70810284,0.415479684,0.07614994,Fair,Minor
2026-07-05,P0107,GH012,F04,21.65694014,0.323998347,0.102540996,Excellent,Moderate
2026-07-19,P0107,GH012,F04,44.57230846,0.178807781,0.163609139,Good,None
2026-08-02,P0107,GH012,F04,25.00880497,0.289602771,0.220700525,Excellent,Minor
2026-08-16,P0107,GH012,F04,38.36339895,0.083125547,0.195667344,Good,Severe
2026-08-30,P0107,GH012,F04,47.74807102,0.135577452,0.124947161,Good,Minor
2026-02-15,P0108,GH020,F01,17.87732483,0.38095898,0.206450497,Good,Minor
2026-03-01,P0108,GH020,F01,20.79718707,0.240744226,0.202504516,Good,None
2026-03-15,P0108,GH020,F01,31.02179135,0.124607987,0.182048933,Excellent,Moderate
2026-03-29,P0108,GH020,F01,38.12508487,0.286452833,0.081875703,Good,Minor
2026-04-12,P0108,GH020,F01,29.97457127,0.266514889,0.216894599,Fair,None
2026-04-26,P0108,GH020,F01,12.61229882,0.231735859,0.120725853,Good,Minor
2026-05-10,P0108,GH020,F01,30.79368394,0.288722693,0.450585534,Good,None
2026-05-24,P0108,GH020,F01,28.10294691,0.128113998,0.186931983,Fair,None
2026-06-07,P0108,GH020,F01,47.93308463,0.049911247,0.126471416,Fair,None
2026-06-21,P0108,GH020,F01,26.78283841,0.199633779,0.129796764,Excellent,None
2026-07-05,P0108,GH020,F01,35.46175235,0.183743047,0.217264465,Fair,None
2026-07-19,P0108,GH020,F01,40.61431272,0.17853266,0.193503839,Good,None
2026-08-02,P0108,GH020,F01,12.25233094,0.452128652,0.244979484,Good,None
2026-08-16,P0108,GH020,F01,36.35197306,0.120537778,0.064791842,Fair,Moderate
2026-08-30,P0108,GH020,F01,39.77851164,0.113366175,0.081443905,Excellent,None
2026-02-15,P0109,GH012,F04,15.27709537,0.363047319,0.369154078,Good,Minor
2026-03-01,P0109,GH012,F04,40.06853506,0.230915734,0.144211318,Good,None
2026-03-15,P0109,GH012,F04,24.10274367,0.228920064,0.130254661,Good,Moderate
2026-03-29,P0109,GH012,F04,32.98598378,0.22888561,0.079633726,Good,Minor
2026-04-12,P0109,GH012,F04,37.53301509,0.00565798,0.465384546,Poor,None
2026-04-26,P0109,GH012,F04,36.71763876,0.497057325,0.088270664,Fair,Minor
